         t	         T	         p	       rho	       CH4	       H2O	        H2	        CO	       CO2	        O2	        N2	
2.4817e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5023e-01	9.6525e-05	8.8313e-08	2.2228e-11	1.5984e-19	4.9978e-01	
2.6297e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5023e-01	1.0082e-04	9.7425e-08	2.5268e-11	1.7873e-19	4.9978e-01	
2.7776e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5023e-01	1.0498e-04	1.0675e-07	2.8491e-11	1.9870e-19	4.9978e-01	
2.9256e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5022e-01	1.0902e-04	1.1628e-07	3.1896e-11	2.1973e-19	4.9978e-01	
3.0736e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5022e-01	1.1295e-04	1.2600e-07	3.5483e-11	2.4183e-19	4.9978e-01	
3.2215e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5021e-01	1.1677e-04	1.3589e-07	3.9250e-11	2.6500e-19	4.9978e-01	
3.3695e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5021e-01	1.2050e-04	1.4595e-07	4.3197e-11	2.8924e-19	4.9978e-01	
3.5175e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5021e-01	1.2413e-04	1.5617e-07	4.7323e-11	3.1454e-19	4.9978e-01	
3.6654e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5020e-01	1.2767e-04	1.6654e-07	5.1629e-11	3.4090e-19	4.9978e-01	
3.8134e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5020e-01	1.3113e-04	1.7706e-07	5.6114e-11	3.6832e-19	4.9978e-01	
3.9614e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5020e-01	1.3451e-04	1.8772e-07	6.0777e-11	3.9680e-19	4.9978e-01	
4.1094e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5020e-01	1.3782e-04	1.9851e-07	6.5619e-11	4.2634e-19	4.9978e-01	
4.2573e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5019e-01	1.4105e-04	2.0943e-07	7.0640e-11	4.5692e-19	4.9978e-01	
4.3567e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5019e-01	1.4318e-04	2.1684e-07	7.4114e-11	4.7806e-19	4.9978e-01	
4.4562e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5019e-01	1.4529e-04	2.2431e-07	7.7668e-11	4.9967e-19	4.9978e-01	
4.5556e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5019e-01	1.4736e-04	2.3182e-07	8.1303e-11	5.2176e-19	4.9978e-01	
4.6550e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5018e-01	1.4941e-04	2.3939e-07	8.5019e-11	5.4431e-19	4.9978e-01	
4.7545e-06	1.0732e+03	1.0000e+05	2.5236e-01	2.4989e-01	2.5018e-01	1.5143e-04	2.4702e-07	8.8815e-11	5.6733e-19	4.9978e-01	
4.8539e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5018e-01	1.5342e-04	2.5469e-07	9.2692e-11	5.9082e-19	4.9978e-01	
4.9533e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5018e-01	1.5539e-04	2.6241e-07	9.6650e-11	6.1478e-19	4.9978e-01	
5.0527e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5018e-01	1.5733e-04	2.7018e-07	1.0069e-10	6.3920e-19	4.9978e-01	
5.1522e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5018e-01	1.5925e-04	2.7800e-07	1.0481e-10	6.6408e-19	4.9978e-01	
5.2516e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5017e-01	1.6115e-04	2.8586e-07	1.0901e-10	6.8943e-19	4.9978e-01	
5.3510e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5017e-01	1.6302e-04	2.9377e-07	1.1329e-10	7.1524e-19	4.9978e-01	
5.4504e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5017e-01	1.6487e-04	3.0172e-07	1.1765e-10	7.4151e-19	4.9978e-01	
5.5499e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5017e-01	1.6670e-04	3.0972e-07	1.2209e-10	7.6824e-19	4.9978e-01	
5.6493e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5017e-01	1.6850e-04	3.1776e-07	1.2662e-10	7.9543e-19	4.9978e-01	
5.7487e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5017e-01	1.7029e-04	3.2584e-07	1.3122e-10	8.2308e-19	4.9978e-01	
5.8481e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5016e-01	1.7205e-04	3.3397e-07	1.3591e-10	8.5118e-19	4.9978e-01	
5.9476e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5016e-01	1.7380e-04	3.4214e-07	1.4067e-10	8.7973e-19	4.9978e-01	
6.0470e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5016e-01	1.7553e-04	3.5034e-07	1.4552e-10	9.0874e-19	4.9978e-01	
6.1464e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5016e-01	1.7723e-04	3.5859e-07	1.5045e-10	9.3820e-19	4.9978e-01	
6.2458e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5016e-01	1.7892e-04	3.6687e-07	1.5546e-10	9.6811e-19	4.9978e-01	
6.3453e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5016e-01	1.8059e-04	3.7520e-07	1.6055e-10	9.9847e-19	4.9978e-01	
6.4447e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5015e-01	1.8225e-04	3.8356e-07	1.6573e-10	1.0293e-18	4.9978e-01	
6.5441e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5015e-01	1.8388e-04	3.9196e-07	1.7098e-10	1.0605e-18	4.9978e-01	
6.6436e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5015e-01	1.8550e-04	4.0039e-07	1.7632e-10	1.0922e-18	4.9978e-01	
6.7430e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5015e-01	1.8711e-04	4.0887e-07	1.8173e-10	1.1244e-18	4.9978e-01	
6.8424e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5015e-01	1.8870e-04	4.1737e-07	1.8723e-10	1.1570e-18	4.9978e-01	
6.9418e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5015e-01	1.9027e-04	4.2591e-07	1.9281e-10	1.1900e-18	4.9978e-01	
7.1204e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5014e-01	1.9305e-04	4.4134e-07	2.0304e-10	1.2504e-18	4.9978e-01	
7.2989e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5014e-01	1.9579e-04	4.5687e-07	2.1353e-10	1.3122e-18	4.9978e-01	
7.4775e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5014e-01	1.9848e-04	4.7251e-07	2.2428e-10	1.3755e-18	4.9977e-01	
7.6560e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5014e-01	2.0113e-04	4.8826e-07	2.3530e-10	1.4401e-18	4.9977e-01	
7.8346e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5013e-01	2.0373e-04	5.0410e-07	2.4658e-10	1.5061e-18	4.9977e-01	
8.1078e-06	1.0732e+03	1.0000e+05	2.5235e-01	2.4989e-01	2.5013e-01	2.0763e-04	5.2853e-07	2.6435e-10	1.6098e-18	4.9977e-01	
8.6071e-06	1.0732e+03	1.0000e+05	2.5234e-01	2.4989e-01	2.5012e-01	2.1454e-04	5.7375e-07	2.9844e-10	1.8076e-18	4.9977e-01	
9.1065e-06	1.0732e+03	1.0000e+05	2.5234e-01	2.4989e-01	2.5012e-01	2.2116e-04	6.1966e-07	3.3460e-10	2.0159e-18	4.9977e-01	
9.6058e-06	1.0732e+03	1.0000e+05	2.5234e-01	2.4989e-01	2.5011e-01	2.2752e-04	6.6622e-07	3.7284e-10	2.2347e-18	4.9977e-01	
1.0105e-05	1.0732e+03	1.0000e+05	2.5234e-01	2.4989e-01	2.5011e-01	2.3364e-04	7.1340e-07	4.1317e-10	2.4637e-18	4.9977e-01	
1.0605e-05	1.0732e+03	1.0000e+05	2.5234e-01	2.4989e-01	2.5010e-01	2.3955e-04	7.6115e-07	4.5559e-10	2.7028e-18	4.9977e-01	
1.1104e-05	1.0732e+03	1.0000e+05	2.5234e-01	2.4989e-01	2.5010e-01	2.4525e-04	8.0945e-07	5.0011e-10	2.9519e-18	4.9977e-01	
1.1603e-05	1.0732e+03	1.0000e+05	2.5234e-01	2.4989e-01	2.5009e-01	2.5076e-04	8.5826e-07	5.4674e-10	3.2108e-18	4.9977e-01	
1.2103e-05	1.0732e+03	1.0000e+05	2.5234e-01	2.4989e-01	2.5009e-01	2.5610e-04	9.0757e-07	5.9547e-10	3.4793e-18	4.9977e-01	
1.2602e-05	1.0732e+03	1.0000e+05	2.5234e-01	2.4989e-01	2.5008e-01	2.6127e-04	9.5734e-07	6.4631e-10	3.7574e-18	4.9977e-01	
1.2925e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4989e-01	2.5008e-01	2.6453e-04	9.8982e-07	6.8038e-10	3.9426e-18	4.9977e-01	
1.3147e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5008e-01	2.6673e-04	1.0122e-06	7.0423e-10	4.0717e-18	4.9977e-01	
1.3369e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5007e-01	2.6891e-04	1.0346e-06	7.2851e-10	4.2027e-18	4.9977e-01	
1.3590e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5007e-01	2.7105e-04	1.0572e-06	7.5320e-10	4.3354e-18	4.9977e-01	
1.3812e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5007e-01	2.7317e-04	1.0798e-06	7.7832e-10	4.4700e-18	4.9977e-01	
1.4034e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5007e-01	2.7526e-04	1.1024e-06	8.0385e-10	4.6064e-18	4.9977e-01	
1.4255e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5007e-01	2.7733e-04	1.1252e-06	8.2980e-10	4.7445e-18	4.9977e-01	
1.4477e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5006e-01	2.7937e-04	1.1480e-06	8.5618e-10	4.8844e-18	4.9977e-01	
1.4699e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5006e-01	2.8138e-04	1.1709e-06	8.8297e-10	5.0261e-18	4.9977e-01	
1.4920e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5006e-01	2.8337e-04	1.1939e-06	9.1018e-10	5.1695e-18	4.9977e-01	
1.5142e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5006e-01	2.8534e-04	1.2170e-06	9.3782e-10	5.3146e-18	4.9977e-01	
1.5364e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5006e-01	2.8729e-04	1.2401e-06	9.6588e-10	5.4615e-18	4.9977e-01	
1.5585e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5005e-01	2.8921e-04	1.2633e-06	9.9436e-10	5.6101e-18	4.9977e-01	
1.5807e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5005e-01	2.9111e-04	1.2865e-06	1.0233e-09	5.7604e-18	4.9977e-01	
1.6029e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5005e-01	2.9299e-04	1.3098e-06	1.0526e-09	5.9124e-18	4.9977e-01	
1.6250e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5005e-01	2.9485e-04	1.3332e-06	1.0823e-09	6.0660e-18	4.9977e-01	
1.6472e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5005e-01	2.9669e-04	1.3567e-06	1.1125e-09	6.2214e-18	4.9977e-01	
1.6694e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5005e-01	2.9851e-04	1.3802e-06	1.1431e-09	6.3784e-18	4.9977e-01	
1.6915e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5004e-01	3.0031e-04	1.4037e-06	1.1741e-09	6.5370e-18	4.9977e-01	
1.7137e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5004e-01	3.0209e-04	1.4274e-06	1.2056e-09	6.6973e-18	4.9977e-01	
1.7359e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5004e-01	3.0385e-04	1.4510e-06	1.2374e-09	6.8593e-18	4.9977e-01	
1.7580e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5004e-01	3.0560e-04	1.4748e-06	1.2697e-09	7.0228e-18	4.9977e-01	
1.7802e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5004e-01	3.0732e-04	1.4986e-06	1.3025e-09	7.1880e-18	4.9977e-01	
1.7954e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5004e-01	3.0850e-04	1.5149e-06	1.3251e-09	7.3021e-18	4.9977e-01	
1.8106e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5003e-01	3.0966e-04	1.5313e-06	1.3480e-09	7.4169e-18	4.9977e-01	
1.8258e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5003e-01	3.1082e-04	1.5477e-06	1.3711e-09	7.5325e-18	4.9977e-01	
1.8409e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5003e-01	3.1197e-04	1.5641e-06	1.3943e-09	7.6488e-18	4.9977e-01	
1.8561e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5003e-01	3.1311e-04	1.5805e-06	1.4178e-09	7.7659e-18	4.9977e-01	
1.8713e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5003e-01	3.1424e-04	1.5970e-06	1.4415e-09	7.8837e-18	4.9977e-01	
1.8865e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5003e-01	3.1537e-04	1.6135e-06	1.4653e-09	8.0023e-18	4.9977e-01	
1.9017e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5003e-01	3.1648e-04	1.6300e-06	1.4894e-09	8.1216e-18	4.9977e-01	
1.9169e-05	1.0732e+03	1.0000e+05	2.5233e-01	2.4988e-01	2.5003e-01	3.1760e-04	1.6465e-06	1.5137e-09	8.2416e-18	4.9977e-01	
1.9321e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5003e-01	3.1870e-04	1.6630e-06	1.5381e-09	8.3623e-18	4.9977e-01	
1.9472e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5003e-01	3.1979e-04	1.6796e-06	1.5628e-09	8.4838e-18	4.9977e-01	
1.9624e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5002e-01	3.2088e-04	1.6962e-06	1.5877e-09	8.6060e-18	4.9977e-01	
1.9776e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5002e-01	3.2197e-04	1.7128e-06	1.6127e-09	8.7289e-18	4.9977e-01	
1.9928e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5002e-01	3.2304e-04	1.7295e-06	1.6380e-09	8.8526e-18	4.9977e-01	
2.0080e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5002e-01	3.2411e-04	1.7462e-06	1.6635e-09	8.9769e-18	4.9977e-01	
2.0232e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5002e-01	3.2517e-04	1.7628e-06	1.6892e-09	9.1020e-18	4.9977e-01	
2.0384e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5002e-01	3.2623e-04	1.7795e-06	1.7150e-09	9.2277e-18	4.9977e-01	
2.0536e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5002e-01	3.2728e-04	1.7963e-06	1.7411e-09	9.3542e-18	4.9977e-01	
2.0687e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5002e-01	3.2832e-04	1.8130e-06	1.7674e-09	9.4814e-18	4.9977e-01	
2.0839e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5002e-01	3.2935e-04	1.8298e-06	1.7939e-09	9.6093e-18	4.9977e-01	
2.0991e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5002e-01	3.3038e-04	1.8466e-06	1.8206e-09	9.7379e-18	4.9977e-01	
2.1143e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5001e-01	3.3141e-04	1.8634e-06	1.8475e-09	9.8672e-18	4.9977e-01	
2.1295e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5001e-01	3.3242e-04	1.8802e-06	1.8746e-09	9.9971e-18	4.9977e-01	
2.1447e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5001e-01	3.3343e-04	1.8971e-06	1.9019e-09	1.0128e-17	4.9977e-01	
2.1599e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5001e-01	3.3444e-04	1.9140e-06	1.9294e-09	1.0259e-17	4.9977e-01	
2.1750e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5001e-01	3.3544e-04	1.9309e-06	1.9571e-09	1.0391e-17	4.9977e-01	
2.1902e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5001e-01	3.3643e-04	1.9478e-06	1.9850e-09	1.0524e-17	4.9977e-01	
2.2168e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5001e-01	3.3816e-04	1.9774e-06	2.0343e-09	1.0758e-17	4.9977e-01	
2.2568e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5001e-01	3.4071e-04	2.0221e-06	2.1096e-09	1.1113e-17	4.9977e-01	
2.2967e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5000e-01	3.4324e-04	2.0669e-06	2.1863e-09	1.1474e-17	4.9977e-01	
2.3367e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5000e-01	3.4572e-04	2.1118e-06	2.2645e-09	1.1838e-17	4.9977e-01	
2.4123e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.5000e-01	3.5033e-04	2.1972e-06	2.4163e-09	1.2542e-17	4.9977e-01	
2.4880e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.4999e-01	3.5481e-04	2.2830e-06	2.5732e-09	1.3261e-17	4.9977e-01	
2.5636e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.4999e-01	3.5917e-04	2.3691e-06	2.7351e-09	1.3996e-17	4.9977e-01	
2.6392e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.4998e-01	3.6343e-04	2.4556e-06	2.9021e-09	1.4746e-17	4.9977e-01	
2.7149e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.4998e-01	3.6758e-04	2.5425e-06	3.0743e-09	1.5512e-17	4.9977e-01	
2.7905e-05	1.0732e+03	1.0000e+05	2.5232e-01	2.4988e-01	2.4998e-01	3.7163e-04	2.6297e-06	3.2515e-09	1.6293e-17	4.9977e-01	
2.8662e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4997e-01	3.7559e-04	2.7173e-06	3.4339e-09	1.7088e-17	4.9977e-01	
2.9418e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4997e-01	3.7945e-04	2.8051e-06	3.6214e-09	1.7898e-17	4.9977e-01	
3.0175e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4997e-01	3.8323e-04	2.8932e-06	3.8141e-09	1.8723e-17	4.9977e-01	
3.0931e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4996e-01	3.8692e-04	2.9816e-06	4.0119e-09	1.9561e-17	4.9977e-01	
3.1687e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4996e-01	3.9054e-04	3.0703e-06	4.2148e-09	2.0414e-17	4.9977e-01	
3.2444e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4996e-01	3.9408e-04	3.1592e-06	4.4229e-09	2.1279e-17	4.9977e-01	
3.3200e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4995e-01	3.9754e-04	3.2483e-06	4.6362e-09	2.2159e-17	4.9977e-01	
3.3957e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4995e-01	4.0094e-04	3.3377e-06	4.8547e-09	2.3051e-17	4.9977e-01	
3.4713e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4995e-01	4.0427e-04	3.4273e-06	5.0784e-09	2.3957e-17	4.9977e-01	
3.5470e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4994e-01	4.0753e-04	3.5172e-06	5.3073e-09	2.4876e-17	4.9977e-01	
3.6226e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4994e-01	4.1073e-04	3.6072e-06	5.5413e-09	2.5807e-17	4.9977e-01	
3.6982e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4994e-01	4.1387e-04	3.6974e-06	5.7806e-09	2.6751e-17	4.9977e-01	
3.7739e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4993e-01	4.1695e-04	3.7878e-06	6.0251e-09	2.7707e-17	4.9977e-01	
3.8495e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4993e-01	4.1997e-04	3.8784e-06	6.2749e-09	2.8675e-17	4.9977e-01	
3.9252e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4993e-01	4.2295e-04	3.9692e-06	6.5299e-09	2.9655e-17	4.9977e-01	
4.0008e-05	1.0732e+03	1.0000e+05	2.5231e-01	2.4988e-01	2.4993e-01	4.2586e-04	4.0601e-06	6.7901e-09	3.0647e-17	4.9977e-01	
4.0765e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4992e-01	4.2873e-04	4.1512e-06	7.0555e-09	3.1650e-17	4.9977e-01	
4.1521e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4992e-01	4.3155e-04	4.2424e-06	7.3262e-09	3.2665e-17	4.9977e-01	
4.2277e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4992e-01	4.3433e-04	4.3338e-06	7.6022e-09	3.3692e-17	4.9977e-01	
4.3034e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4992e-01	4.3705e-04	4.4253e-06	7.8834e-09	3.4729e-17	4.9977e-01	
4.3790e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4991e-01	4.3974e-04	4.5170e-06	8.1699e-09	3.5778e-17	4.9976e-01	
4.4547e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4991e-01	4.4238e-04	4.6088e-06	8.4617e-09	3.6837e-17	4.9976e-01	
4.5303e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4991e-01	4.4498e-04	4.7007e-06	8.7588e-09	3.7908e-17	4.9976e-01	
4.6060e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4991e-01	4.4753e-04	4.7927e-06	9.0611e-09	3.8988e-17	4.9976e-01	
4.6816e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4990e-01	4.5005e-04	4.8849e-06	9.3688e-09	4.0080e-17	4.9976e-01	
4.7573e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4990e-01	4.5253e-04	4.9772e-06	9.6817e-09	4.1181e-17	4.9976e-01	
4.8329e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4990e-01	4.5498e-04	5.0695e-06	9.9999e-09	4.2293e-17	4.9976e-01	
4.9085e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4990e-01	4.5739e-04	5.1620e-06	1.0323e-08	4.3415e-17	4.9976e-01	
4.9842e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4989e-01	4.5976e-04	5.2546e-06	1.0652e-08	4.4547e-17	4.9976e-01	
5.0598e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4989e-01	4.6210e-04	5.3472e-06	1.0986e-08	4.5689e-17	4.9976e-01	
5.1355e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4989e-01	4.6441e-04	5.4400e-06	1.1326e-08	4.6840e-17	4.9976e-01	
5.2111e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4989e-01	4.6668e-04	5.5328e-06	1.1671e-08	4.8002e-17	4.9976e-01	
5.2868e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4989e-01	4.6893e-04	5.6258e-06	1.2021e-08	4.9172e-17	4.9976e-01	
5.3624e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4988e-01	4.7114e-04	5.7188e-06	1.2376e-08	5.0352e-17	4.9976e-01	
5.4380e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4988e-01	4.7333e-04	5.8119e-06	1.2737e-08	5.1541e-17	4.9976e-01	
5.5137e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4988e-01	4.7548e-04	5.9050e-06	1.3103e-08	5.2740e-17	4.9976e-01	
5.5893e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4988e-01	4.7761e-04	5.9983e-06	1.3474e-08	5.3947e-17	4.9976e-01	
5.6650e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4988e-01	2.4988e-01	4.7971e-04	6.0916e-06	1.3851e-08	5.5163e-17	4.9976e-01	
5.7406e-05	1.0732e+03	1.0000e+05	2.5230e-01	2.4987e-01	2.4987e-01	4.8178e-04	6.1850e-06	1.4233e-08	5.6389e-17	4.9976e-01	
5.9018e-05	1.0732e+03	1.0000e+05	2.5229e-01	2.4987e-01	2.4987e-01	4.8611e-04	6.3842e-06	1.5066e-08	5.9029e-17	4.9976e-01	
6.0630e-05	1.0732e+03	1.0000e+05	2.5229e-01	2.4987e-01	2.4987e-01	4.9033e-04	6.5836e-06	1.5922e-08	6.1707e-17	4.9976e-01	
