         t	         T	      (NI)	     H(NI)	     O(NI)	   CH4(NI)	   H2O(NI)	   CO2(NI)	    CO(NI)	    OH(NI)	     C(NI)	   HCO(NI)	    CH(NI)	   CH3(NI)	   CH2(NI)	
1.1524e+00	1.0732e+03	7.0337e-01	1.4769e-01	1.0151e-02	1.1441e-09	3.9777e-04	4.1010e-06	1.3832e-01	5.8682e-05	1.6201e-05	2.3380e-12	2.1660e-11	3.0906e-10	1.4552e-10	
1.1558e+00	1.0732e+03	7.0321e-01	1.4776e-01	1.0131e-02	1.1436e-09	3.9753e-04	4.0998e-06	1.3843e-01	5.8604e-05	1.6216e-05	2.3430e-12	2.1654e-11	3.0895e-10	1.4544e-10	
1.1592e+00	1.0732e+03	7.0304e-01	1.4783e-01	1.0110e-02	1.1430e-09	3.9728e-04	4.0987e-06	1.3854e-01	5.8527e-05	1.6231e-05	2.3481e-12	2.1647e-11	3.0884e-10	1.4536e-10	
1.1626e+00	1.0732e+03	7.0288e-01	1.4790e-01	1.0090e-02	1.1424e-09	3.9704e-04	4.0974e-06	1.3865e-01	5.8451e-05	1.6245e-05	2.3531e-12	2.1641e-11	3.0874e-10	1.4528e-10	
1.1660e+00	1.0732e+03	7.0272e-01	1.4797e-01	1.0070e-02	1.1419e-09	3.9680e-04	4.0962e-06	1.3876e-01	5.8374e-05	1.6260e-05	2.3581e-12	2.1634e-11	3.0864e-10	1.4520e-10	
1.1693e+00	1.0732e+03	7.0256e-01	1.4804e-01	1.0050e-02	1.1413e-09	3.9655e-04	4.0950e-06	1.3888e-01	5.8298e-05	1.6275e-05	2.3631e-12	2.1628e-11	3.0853e-10	1.4513e-10	
1.1727e+00	1.0732e+03	7.0240e-01	1.4810e-01	1.0030e-02	1.1407e-09	3.9631e-04	4.0939e-06	1.3899e-01	5.8222e-05	1.6290e-05	2.3681e-12	2.1622e-11	3.0843e-10	1.4505e-10	
1.1761e+00	1.0732e+03	7.0225e-01	1.4817e-01	1.0010e-02	1.1401e-09	3.9607e-04	4.0926e-06	1.3910e-01	5.8147e-05	1.6304e-05	2.3731e-12	2.1615e-11	3.0833e-10	1.4497e-10	
1.1795e+00	1.0732e+03	7.0209e-01	1.4824e-01	9.9900e-03	1.1396e-09	3.9583e-04	4.0915e-06	1.3921e-01	5.8072e-05	1.6319e-05	2.3781e-12	2.1609e-11	3.0822e-10	1.4489e-10	
1.1828e+00	1.0732e+03	7.0193e-01	1.4831e-01	9.9703e-03	1.1390e-09	3.9559e-04	4.0903e-06	1.3932e-01	5.7997e-05	1.6334e-05	2.3831e-12	2.1603e-11	3.0812e-10	1.4482e-10	
1.1862e+00	1.0732e+03	7.0177e-01	1.4838e-01	9.9507e-03	1.1385e-09	3.9536e-04	4.0892e-06	1.3943e-01	5.7922e-05	1.6348e-05	2.3881e-12	2.1597e-11	3.0802e-10	1.4474e-10	
1.1896e+00	1.0732e+03	7.0161e-01	1.4845e-01	9.9312e-03	1.1379e-09	3.9512e-04	4.0880e-06	1.3954e-01	5.7849e-05	1.6363e-05	2.3931e-12	2.1591e-11	3.0792e-10	1.4466e-10	
1.1930e+00	1.0732e+03	7.0145e-01	1.4851e-01	9.9119e-03	1.1373e-09	3.9488e-04	4.0868e-06	1.3965e-01	5.7775e-05	1.6377e-05	2.3980e-12	2.1585e-11	3.0782e-10	1.4459e-10	
1.1964e+00	1.0732e+03	7.0130e-01	1.4858e-01	9.8926e-03	1.1368e-09	3.9464e-04	4.0857e-06	1.3976e-01	5.7701e-05	1.6392e-05	2.4030e-12	2.1578e-11	3.0772e-10	1.4451e-10	
1.1997e+00	1.0732e+03	7.0114e-01	1.4865e-01	9.8734e-03	1.1362e-09	3.9441e-04	4.0845e-06	1.3987e-01	5.7628e-05	1.6406e-05	2.4079e-12	2.1572e-11	3.0762e-10	1.4444e-10	
1.2031e+00	1.0732e+03	7.0099e-01	1.4871e-01	9.8543e-03	1.1357e-09	3.9417e-04	4.0834e-06	1.3997e-01	5.7555e-05	1.6421e-05	2.4129e-12	2.1567e-11	3.0752e-10	1.4436e-10	
1.2065e+00	1.0732e+03	7.0083e-01	1.4878e-01	9.8353e-03	1.1351e-09	3.9394e-04	4.0823e-06	1.4008e-01	5.7483e-05	1.6435e-05	2.4178e-12	2.1561e-11	3.0742e-10	1.4429e-10	
1.2099e+00	1.0732e+03	7.0068e-01	1.4885e-01	9.8164e-03	1.1346e-09	3.9371e-04	4.0811e-06	1.4019e-01	5.7410e-05	1.6449e-05	2.4228e-12	2.1555e-11	3.0732e-10	1.4421e-10	
1.2132e+00	1.0732e+03	7.0052e-01	1.4891e-01	9.7976e-03	1.1340e-09	3.9347e-04	4.0800e-06	1.4030e-01	5.7338e-05	1.6463e-05	2.4277e-12	2.1549e-11	3.0722e-10	1.4414e-10	
1.2166e+00	1.0732e+03	7.0037e-01	1.4898e-01	9.7789e-03	1.1335e-09	3.9324e-04	4.0789e-06	1.4041e-01	5.7267e-05	1.6478e-05	2.4326e-12	2.1543e-11	3.0712e-10	1.4407e-10	
1.2200e+00	1.0732e+03	7.0022e-01	1.4904e-01	9.7603e-03	1.1329e-09	3.9301e-04	4.0777e-06	1.4051e-01	5.7195e-05	1.6492e-05	2.4375e-12	2.1537e-11	3.0703e-10	1.4399e-10	
1.2234e+00	1.0732e+03	7.0006e-01	1.4911e-01	9.7418e-03	1.1324e-09	3.9278e-04	4.0767e-06	1.4062e-01	5.7124e-05	1.6506e-05	2.4425e-12	2.1532e-11	3.0693e-10	1.4392e-10	
1.2268e+00	1.0732e+03	6.9991e-01	1.4917e-01	9.7234e-03	1.1318e-09	3.9255e-04	4.0755e-06	1.4072e-01	5.7054e-05	1.6520e-05	2.4474e-12	2.1526e-11	3.0683e-10	1.4385e-10	
1.2301e+00	1.0732e+03	6.9976e-01	1.4924e-01	9.7050e-03	1.1313e-09	3.9232e-04	4.0746e-06	1.4083e-01	5.6983e-05	1.6534e-05	2.4523e-12	2.1520e-11	3.0674e-10	1.4378e-10	
1.2335e+00	1.0732e+03	6.9960e-01	1.4930e-01	9.6868e-03	1.1307e-09	3.9209e-04	4.0734e-06	1.4094e-01	5.6913e-05	1.6548e-05	2.4572e-12	2.1514e-11	3.0664e-10	1.4371e-10	
1.2369e+00	1.0732e+03	6.9945e-01	1.4936e-01	9.6687e-03	1.1302e-09	3.9186e-04	4.0724e-06	1.4104e-01	5.6843e-05	1.6562e-05	2.4621e-12	2.1509e-11	3.0655e-10	1.4363e-10	
1.2458e+00	1.0732e+03	6.9906e-01	1.4953e-01	9.6215e-03	1.1288e-09	3.9126e-04	4.0696e-06	1.4132e-01	5.6661e-05	1.6599e-05	2.4749e-12	2.1494e-11	3.0630e-10	1.4345e-10	
1.2546e+00	1.0732e+03	6.9866e-01	1.4970e-01	9.5750e-03	1.1274e-09	3.9067e-04	4.0668e-06	1.4160e-01	5.6481e-05	1.6635e-05	2.4876e-12	2.1480e-11	3.0605e-10	1.4326e-10	
1.2635e+00	1.0732e+03	6.9827e-01	1.4986e-01	9.5291e-03	1.1260e-09	3.9008e-04	4.0641e-06	1.4187e-01	5.6303e-05	1.6671e-05	2.5004e-12	2.1466e-11	3.0581e-10	1.4308e-10	
1.2807e+00	1.0732e+03	6.9752e-01	1.5018e-01	9.4412e-03	1.1233e-09	3.8895e-04	4.0589e-06	1.4239e-01	5.5962e-05	1.6741e-05	2.5251e-12	2.1439e-11	3.0534e-10	1.4273e-10	
1.2980e+00	1.0732e+03	6.9678e-01	1.5048e-01	9.3556e-03	1.1207e-09	3.8783e-04	4.0538e-06	1.4292e-01	5.5627e-05	1.6809e-05	2.5497e-12	2.1413e-11	3.0488e-10	1.4239e-10	
1.3152e+00	1.0732e+03	6.9605e-01	1.5079e-01	9.2719e-03	1.1180e-09	3.8673e-04	4.0489e-06	1.4343e-01	5.5299e-05	1.6877e-05	2.5741e-12	2.1388e-11	3.0443e-10	1.4206e-10	
1.3325e+00	1.0732e+03	6.9532e-01	1.5109e-01	9.1903e-03	1.1155e-09	3.8564e-04	4.0441e-06	1.4394e-01	5.4978e-05	1.6944e-05	2.5984e-12	2.1364e-11	3.0399e-10	1.4173e-10	
1.3656e+00	1.0732e+03	6.9397e-01	1.5164e-01	9.0392e-03	1.1106e-09	3.8360e-04	4.0352e-06	1.4489e-01	5.4379e-05	1.7070e-05	2.6446e-12	2.1319e-11	3.0317e-10	1.4112e-10	
1.3987e+00	1.0732e+03	6.9264e-01	1.5218e-01	8.8947e-03	1.1059e-09	3.8161e-04	4.0267e-06	1.4583e-01	5.3802e-05	1.7193e-05	2.6903e-12	2.1277e-11	3.0238e-10	1.4053e-10	
1.4318e+00	1.0732e+03	6.9134e-01	1.5270e-01	8.7564e-03	1.1012e-09	3.7966e-04	4.0186e-06	1.4674e-01	5.3247e-05	1.7313e-05	2.7355e-12	2.1237e-11	3.0161e-10	1.3996e-10	
1.4648e+00	1.0732e+03	6.9008e-01	1.5320e-01	8.6239e-03	1.0967e-09	3.7777e-04	4.0108e-06	1.4764e-01	5.2710e-05	1.7430e-05	2.7802e-12	2.1199e-11	3.0087e-10	1.3942e-10	
1.4979e+00	1.0732e+03	6.8885e-01	1.5369e-01	8.4970e-03	1.0923e-09	3.7592e-04	4.0034e-06	1.4851e-01	5.2193e-05	1.7544e-05	2.8244e-12	2.1163e-11	3.0016e-10	1.3889e-10	
1.5310e+00	1.0732e+03	6.8764e-01	1.5416e-01	8.3750e-03	1.0880e-09	3.7412e-04	3.9964e-06	1.4937e-01	5.1692e-05	1.7656e-05	2.8682e-12	2.1129e-11	2.9947e-10	1.3838e-10	
1.5492e+00	1.0732e+03	6.8699e-01	1.5442e-01	8.3102e-03	1.0856e-09	3.7315e-04	3.9926e-06	1.4983e-01	5.1425e-05	1.7716e-05	2.8920e-12	2.1112e-11	2.9910e-10	1.3811e-10	
1.5605e+00	1.0732e+03	6.8659e-01	1.5457e-01	8.2704e-03	1.0842e-09	3.7254e-04	3.9903e-06	1.5012e-01	5.1260e-05	1.7753e-05	2.9068e-12	2.1101e-11	2.9887e-10	1.3794e-10	
1.5719e+00	1.0732e+03	6.8619e-01	1.5473e-01	8.2311e-03	1.0828e-09	3.7195e-04	3.9880e-06	1.5040e-01	5.1098e-05	1.7790e-05	2.9216e-12	2.1090e-11	2.9864e-10	1.3777e-10	
1.5833e+00	1.0732e+03	6.8580e-01	1.5488e-01	8.1924e-03	1.0814e-09	3.7136e-04	3.9858e-06	1.5069e-01	5.0937e-05	1.7827e-05	2.9363e-12	2.1080e-11	2.9842e-10	1.3761e-10	
1.5946e+00	1.0732e+03	6.8540e-01	1.5503e-01	8.1542e-03	1.0799e-09	3.7077e-04	3.9835e-06	1.5097e-01	5.0778e-05	1.7864e-05	2.9510e-12	2.1069e-11	2.9820e-10	1.3745e-10	
1.6060e+00	1.0732e+03	6.8501e-01	1.5518e-01	8.1164e-03	1.0785e-09	3.7019e-04	3.9814e-06	1.5125e-01	5.0620e-05	1.7900e-05	2.9655e-12	2.1059e-11	2.9798e-10	1.3729e-10	
1.6173e+00	1.0732e+03	6.8463e-01	1.5533e-01	8.0792e-03	1.0772e-09	3.6961e-04	3.9792e-06	1.5152e-01	5.0465e-05	1.7936e-05	2.9801e-12	2.1049e-11	2.9776e-10	1.3713e-10	
1.6287e+00	1.0732e+03	6.8424e-01	1.5548e-01	8.0425e-03	1.0758e-09	3.6904e-04	3.9771e-06	1.5180e-01	5.0311e-05	1.7971e-05	2.9946e-12	2.1040e-11	2.9755e-10	1.3697e-10	
1.6400e+00	1.0732e+03	6.8386e-01	1.5562e-01	8.0063e-03	1.0744e-09	3.6847e-04	3.9750e-06	1.5207e-01	5.0159e-05	1.8006e-05	3.0090e-12	2.1030e-11	2.9733e-10	1.3682e-10	
1.6767e+00	1.0732e+03	6.8265e-01	1.5608e-01	7.8923e-03	1.0701e-09	3.6666e-04	3.9684e-06	1.5294e-01	4.9678e-05	1.8119e-05	3.0553e-12	2.1000e-11	2.9666e-10	1.3633e-10	
1.7134e+00	1.0732e+03	6.8147e-01	1.5652e-01	7.7830e-03	1.0658e-09	3.6490e-04	3.9621e-06	1.5378e-01	4.9215e-05	1.8228e-05	3.1010e-12	2.0972e-11	2.9602e-10	1.3586e-10	
1.7501e+00	1.0732e+03	6.8032e-01	1.5695e-01	7.6781e-03	1.0617e-09	3.6319e-04	3.9561e-06	1.5461e-01	4.8767e-05	1.8335e-05	3.1461e-12	2.0946e-11	2.9539e-10	1.3541e-10	
1.7868e+00	1.0732e+03	6.7920e-01	1.5737e-01	7.5772e-03	1.0577e-09	3.6152e-04	3.9503e-06	1.5543e-01	4.8334e-05	1.8440e-05	3.1908e-12	2.0921e-11	2.9478e-10	1.3497e-10	
1.8235e+00	1.0732e+03	6.7810e-01	1.5777e-01	7.4802e-03	1.0537e-09	3.5988e-04	3.9447e-06	1.5622e-01	4.7915e-05	1.8541e-05	3.2348e-12	2.0897e-11	2.9419e-10	1.3454e-10	
1.8602e+00	1.0732e+03	6.7703e-01	1.5816e-01	7.3869e-03	1.0499e-09	3.5829e-04	3.9394e-06	1.5700e-01	4.7510e-05	1.8641e-05	3.2784e-12	2.0874e-11	2.9362e-10	1.3413e-10	
1.8969e+00	1.0732e+03	6.7598e-01	1.5854e-01	7.2971e-03	1.0461e-09	3.5673e-04	3.9343e-06	1.5776e-01	4.7117e-05	1.8738e-05	3.3214e-12	2.0853e-11	2.9307e-10	1.3373e-10	
1.9336e+00	1.0732e+03	6.7496e-01	1.5891e-01	7.2106e-03	1.0424e-09	3.5522e-04	3.9293e-06	1.5850e-01	4.6737e-05	1.8833e-05	3.3638e-12	2.0833e-11	2.9253e-10	1.3335e-10	
1.9539e+00	1.0732e+03	6.7440e-01	1.5911e-01	7.1641e-03	1.0404e-09	3.5439e-04	3.9266e-06	1.5890e-01	4.6532e-05	1.8885e-05	3.3871e-12	2.0822e-11	2.9224e-10	1.3314e-10	
1.9742e+00	1.0732e+03	6.7385e-01	1.5930e-01	7.1184e-03	1.0384e-09	3.5358e-04	3.9240e-06	1.5930e-01	4.6330e-05	1.8936e-05	3.4103e-12	2.0812e-11	2.9195e-10	1.3294e-10	
1.9946e+00	1.0732e+03	6.7331e-01	1.5950e-01	7.0737e-03	1.0365e-09	3.5277e-04	3.9214e-06	1.5970e-01	4.6132e-05	1.8986e-05	3.4332e-12	2.0802e-11	2.9167e-10	1.3274e-10	
2.0071e+00	1.0732e+03	6.7298e-01	1.5961e-01	7.0465e-03	1.0353e-09	3.5228e-04	3.9199e-06	1.5994e-01	4.6011e-05	1.9017e-05	3.4473e-12	2.0796e-11	2.9150e-10	1.3261e-10	
2.0197e+00	1.0732e+03	6.7265e-01	1.5973e-01	7.0196e-03	1.0341e-09	3.5179e-04	3.9184e-06	1.6018e-01	4.5891e-05	1.9048e-05	3.4614e-12	2.0790e-11	2.9133e-10	1.3249e-10	
2.0323e+00	1.0732e+03	6.7232e-01	1.5985e-01	6.9930e-03	1.0329e-09	3.5131e-04	3.9169e-06	1.6042e-01	4.5773e-05	1.9078e-05	3.4754e-12	2.0784e-11	2.9116e-10	1.3237e-10	
2.0448e+00	1.0732e+03	6.7199e-01	1.5996e-01	6.9667e-03	1.0317e-09	3.5083e-04	3.9153e-06	1.6066e-01	4.5656e-05	1.9108e-05	3.4894e-12	2.0778e-11	2.9099e-10	1.3225e-10	
2.0574e+00	1.0732e+03	6.7167e-01	1.6007e-01	6.9408e-03	1.0306e-09	3.5035e-04	3.9139e-06	1.6090e-01	4.5540e-05	1.9138e-05	3.5033e-12	2.0773e-11	2.9082e-10	1.3213e-10	
2.0700e+00	1.0732e+03	6.7135e-01	1.6018e-01	6.9152e-03	1.0294e-09	3.4988e-04	3.9124e-06	1.6113e-01	4.5425e-05	1.9168e-05	3.5171e-12	2.0767e-11	2.9066e-10	1.3202e-10	
2.0922e+00	1.0732e+03	6.7079e-01	1.6038e-01	6.8705e-03	1.0274e-09	3.4905e-04	3.9099e-06	1.6154e-01	4.5224e-05	1.9220e-05	3.5415e-12	2.0758e-11	2.9037e-10	1.3181e-10	
2.1421e+00	1.0732e+03	6.6956e-01	1.6081e-01	6.7737e-03	1.0229e-09	3.4724e-04	3.9044e-06	1.6244e-01	4.4788e-05	1.9334e-05	3.5954e-12	2.0737e-11	2.8975e-10	1.3137e-10	
2.1920e+00	1.0732e+03	6.6837e-01	1.6122e-01	6.6812e-03	1.0186e-09	3.4547e-04	3.8992e-06	1.6332e-01	4.4368e-05	1.9444e-05	3.6485e-12	2.0718e-11	2.8914e-10	1.3095e-10	
2.2419e+00	1.0732e+03	6.6721e-01	1.6161e-01	6.5927e-03	1.0144e-09	3.4377e-04	3.8942e-06	1.6418e-01	4.3964e-05	1.9552e-05	3.7007e-12	2.0701e-11	2.8856e-10	1.3054e-10	
2.2918e+00	1.0732e+03	6.6608e-01	1.6199e-01	6.5081e-03	1.0104e-09	3.4211e-04	3.8895e-06	1.6501e-01	4.3575e-05	1.9656e-05	3.7520e-12	2.0684e-11	2.8800e-10	1.3014e-10	
2.3417e+00	1.0732e+03	6.6498e-01	1.6236e-01	6.4270e-03	1.0064e-09	3.4050e-04	3.8849e-06	1.6582e-01	4.3201e-05	1.9757e-05	3.8024e-12	2.0669e-11	2.8746e-10	1.2976e-10	
2.3733e+00	1.0732e+03	6.6431e-01	1.6259e-01	6.3775e-03	1.0040e-09	3.3950e-04	3.8821e-06	1.6632e-01	4.2971e-05	1.9820e-05	3.8339e-12	2.0659e-11	2.8712e-10	1.2953e-10	
2.4049e+00	1.0732e+03	6.6364e-01	1.6281e-01	6.3292e-03	1.0016e-09	3.3853e-04	3.8793e-06	1.6682e-01	4.2747e-05	1.9881e-05	3.8650e-12	2.0651e-11	2.8680e-10	1.2930e-10	
2.4364e+00	1.0732e+03	6.6299e-01	1.6302e-01	6.2822e-03	9.9919e-10	3.3757e-04	3.8768e-06	1.6730e-01	4.2528e-05	1.9942e-05	3.8959e-12	2.0642e-11	2.8648e-10	1.2908e-10	
2.4564e+00	1.0732e+03	6.6258e-01	1.6315e-01	6.2532e-03	9.9772e-10	3.3697e-04	3.8751e-06	1.6761e-01	4.2392e-05	1.9979e-05	3.9151e-12	2.0637e-11	2.8628e-10	1.2894e-10	
2.4763e+00	1.0732e+03	6.6218e-01	1.6329e-01	6.2247e-03	9.9626e-10	3.3639e-04	3.8735e-06	1.6791e-01	4.2258e-05	2.0016e-05	3.9343e-12	2.0632e-11	2.8608e-10	1.2881e-10	
2.4962e+00	1.0732e+03	6.6178e-01	1.6342e-01	6.1966e-03	9.9483e-10	3.3580e-04	3.8719e-06	1.6820e-01	4.2126e-05	2.0053e-05	3.9532e-12	2.0627e-11	2.8589e-10	1.2868e-10	
2.5161e+00	1.0732e+03	6.6139e-01	1.6354e-01	6.1690e-03	9.9340e-10	3.3523e-04	3.8704e-06	1.6849e-01	4.1996e-05	2.0089e-05	3.9721e-12	2.0622e-11	2.8570e-10	1.2854e-10	
2.5360e+00	1.0732e+03	6.6100e-01	1.6367e-01	6.1418e-03	9.9200e-10	3.3466e-04	3.8688e-06	1.6878e-01	4.1868e-05	2.0125e-05	3.9908e-12	2.0618e-11	2.8551e-10	1.2841e-10	
2.5559e+00	1.0732e+03	6.6062e-01	1.6380e-01	6.1151e-03	9.9061e-10	3.3410e-04	3.8673e-06	1.6907e-01	4.1742e-05	2.0161e-05	4.0094e-12	2.0613e-11	2.8533e-10	1.2829e-10	
2.5758e+00	1.0732e+03	6.6024e-01	1.6392e-01	6.0887e-03	9.8923e-10	3.3354e-04	3.8659e-06	1.6936e-01	4.1617e-05	2.0196e-05	4.0279e-12	2.0609e-11	2.8514e-10	1.2816e-10	
2.5957e+00	1.0732e+03	6.5986e-01	1.6404e-01	6.0628e-03	9.8787e-10	3.3299e-04	3.8644e-06	1.6964e-01	4.1494e-05	2.0230e-05	4.0462e-12	2.0605e-11	2.8496e-10	1.2803e-10	
2.6396e+00	1.0732e+03	6.5905e-01	1.6430e-01	6.0070e-03	9.8491e-10	3.3180e-04	3.8613e-06	1.7025e-01	4.1229e-05	2.0305e-05	4.0863e-12	2.0596e-11	2.8457e-10	1.2777e-10	
2.6835e+00	1.0732e+03	6.5825e-01	1.6456e-01	5.9531e-03	9.8203e-10	3.3064e-04	3.8583e-06	1.7084e-01	4.0972e-05	2.0379e-05	4.1257e-12	2.0587e-11	2.8419e-10	1.2751e-10	
2.7274e+00	1.0732e+03	6.5747e-01	1.6480e-01	5.9010e-03	9.7921e-10	3.2951e-04	3.8553e-06	1.7143e-01	4.0722e-05	2.0450e-05	4.1645e-12	2.0579e-11	2.8382e-10	1.2725e-10	
2.7713e+00	1.0732e+03	6.5672e-01	1.6504e-01	5.8506e-03	9.7645e-10	3.2840e-04	3.8525e-06	1.7200e-01	4.0479e-05	2.0520e-05	4.2027e-12	2.0572e-11	2.8346e-10	1.2701e-10	
2.8152e+00	1.0732e+03	6.5597e-01	1.6527e-01	5.8018e-03	9.7376e-10	3.2732e-04	3.8498e-06	1.7256e-01	4.0244e-05	2.0588e-05	4.2404e-12	2.0564e-11	2.8311e-10	1.2677e-10	
2.8840e+00	1.0732e+03	6.5484e-01	1.6563e-01	5.7283e-03	9.6966e-10	3.2568e-04	3.8456e-06	1.7341e-01	3.9888e-05	2.0692e-05	4.2983e-12	2.0554e-11	2.8258e-10	1.2641e-10	
2.9528e+00	1.0732e+03	6.5375e-01	1.6596e-01	5.6585e-03	9.6570e-10	3.2409e-04	3.8417e-06	1.7424e-01	3.9547e-05	2.0792e-05	4.3548e-12	2.0545e-11	2.8207e-10	1.2606e-10	
3.0217e+00	1.0732e+03	6.5270e-01	1.6629e-01	5.5919e-03	9.6187e-10	3.2256e-04	3.8380e-06	1.7503e-01	3.9221e-05	2.0888e-05	4.4100e-12	2.0536e-11	2.8158e-10	1.2573e-10	
3.0620e+00	1.0732e+03	6.5210e-01	1.6647e-01	5.5544e-03	9.5969e-10	3.2169e-04	3.8359e-06	1.7549e-01	3.9037e-05	2.0943e-05	4.4418e-12	2.0531e-11	2.8130e-10	1.2554e-10	
3.1023e+00	1.0732e+03	6.5151e-01	1.6665e-01	5.5179e-03	9.5755e-10	3.2084e-04	3.8339e-06	1.7594e-01	3.8857e-05	2.0997e-05	4.4731e-12	2.0527e-11	2.8103e-10	1.2536e-10	
3.1427e+00	1.0732e+03	6.5094e-01	1.6682e-01	5.4823e-03	9.5546e-10	3.2001e-04	3.8319e-06	1.7638e-01	3.8681e-05	2.1050e-05	4.5039e-12	2.0522e-11	2.8076e-10	1.2518e-10	
3.1830e+00	1.0732e+03	6.5037e-01	1.6699e-01	5.4478e-03	9.5341e-10	3.1919e-04	3.8300e-06	1.7681e-01	3.8510e-05	2.1101e-05	4.5344e-12	2.0518e-11	2.8050e-10	1.2501e-10	
3.2234e+00	1.0732e+03	6.4982e-01	1.6716e-01	5.4141e-03	9.5139e-10	3.1839e-04	3.8280e-06	1.7723e-01	3.8343e-05	2.1152e-05	4.5643e-12	2.0515e-11	2.8025e-10	1.2484e-10	
3.2637e+00	1.0732e+03	6.4928e-01	1.6732e-01	5.3814e-03	9.4942e-10	3.1761e-04	3.8262e-06	1.7764e-01	3.8179e-05	2.1201e-05	4.5939e-12	2.0511e-11	2.8000e-10	1.2467e-10	
3.3394e+00	1.0732e+03	6.4829e-01	1.6761e-01	5.3223e-03	9.4583e-10	3.1618e-04	3.8229e-06	1.7840e-01	3.7884e-05	2.1291e-05	4.6481e-12	2.0505e-11	2.7955e-10	1.2437e-10	
3.4150e+00	1.0732e+03	6.4734e-01	1.6789e-01	5.2660e-03	9.4236e-10	3.1481e-04	3.8197e-06	1.7913e-01	3.7601e-05	2.1378e-05	4.7010e-12	2.0499e-11	2.7912e-10	1.2408e-10	
3.4906e+00	1.0732e+03	6.4642e-01	1.6816e-01	5.2123e-03	9.3901e-10	3.1349e-04	3.8167e-06	1.7983e-01	3.7330e-05	2.1461e-05	4.7525e-12	2.0494e-11	2.7870e-10	1.2381e-10	
3.5662e+00	1.0732e+03	6.4553e-01	1.6842e-01	5.1612e-03	9.3579e-10	3.1222e-04	3.8138e-06	1.8051e-01	3.7071e-05	2.1542e-05	4.8026e-12	2.0489e-11	2.7830e-10	1.2354e-10	
3.6419e+00	1.0732e+03	6.4468e-01	1.6866e-01	5.1123e-03	9.3268e-10	3.1099e-04	3.8110e-06	1.8117e-01	3.6823e-05	2.1619e-05	4.8513e-12	2.0485e-11	2.7792e-10	1.2329e-10	
3.7175e+00	1.0732e+03	6.4386e-01	1.6890e-01	5.0657e-03	9.2967e-10	3.0981e-04	3.8084e-06	1.8180e-01	3.6585e-05	2.1694e-05	4.8988e-12	2.0481e-11	2.7755e-10	1.2305e-10	
3.7931e+00	1.0732e+03	6.4306e-01	1.6913e-01	5.0212e-03	9.2678e-10	3.0867e-04	3.8058e-06	1.8242e-01	3.6357e-05	2.1766e-05	4.9450e-12	2.0478e-11	2.7720e-10	1.2282e-10	
3.8687e+00	1.0732e+03	6.4230e-01	1.6934e-01	4.9786e-03	9.2398e-10	3.0757e-04	3.8034e-06	1.8301e-01	3.6138e-05	2.1835e-05	4.9900e-12	2.0475e-11	2.7686e-10	1.2259e-10	
3.9444e+00	1.0732e+03	6.4156e-01	1.6955e-01	4.9378e-03	9.2127e-10	3.0651e-04	3.8011e-06	1.8359e-01	3.5927e-05	2.1902e-05	5.0338e-12	2.0472e-11	2.7653e-10	1.2238e-10	
4.0200e+00	1.0732e+03	6.4084e-01	1.6975e-01	4.8988e-03	9.1866e-10	3.0549e-04	3.7989e-06	1.8414e-01	3.5725e-05	2.1966e-05	5.0764e-12	2.0470e-11	2.7621e-10	1.2217e-10	
4.0956e+00	1.0732e+03	6.4015e-01	1.6995e-01	4.8614e-03	9.1613e-10	3.0450e-04	3.7968e-06	1.8468e-01	3.5531e-05	2.2028e-05	5.1179e-12	2.0467e-11	2.7591e-10	1.2197e-10	
4.2098e+00	1.0732e+03	6.3915e-01	1.7022e-01	4.8079e-03	9.1248e-10	3.0307e-04	3.7938e-06	1.8546e-01	3.5252e-05	2.2118e-05	5.1784e-12	2.0464e-11	2.7547e-10	1.2169e-10	
4.3239e+00	1.0732e+03	6.3820e-01	1.7048e-01	4.7577e-03	9.0901e-10	3.0172e-04	3.7909e-06	1.8620e-01	3.4990e-05	2.2203e-05	5.2365e-12	2.0462e-11	2.7505e-10	1.2142e-10	
4.4380e+00	1.0732e+03	6.3730e-01	1.7073e-01	4.7105e-03	9.0571e-10	3.0044e-04	3.7883e-06	1.8691e-01	3.4741e-05	2.2284e-05	5.2924e-12	2.0460e-11	2.7465e-10	1.2117e-10	
4.5105e+00	1.0732e+03	6.3675e-01	1.7087e-01	4.6820e-03	9.0370e-10	2.9966e-04	3.7867e-06	1.8734e-01	3.4591e-05	2.2333e-05	5.3266e-12	2.0459e-11	2.7441e-10	1.2101e-10	
4.5606e+00	1.0732e+03	6.3638e-01	1.7097e-01	4.6629e-03	9.0235e-10	2.9913e-04	3.7856e-06	1.8763e-01	3.4490e-05	2.2366e-05	5.3498e-12	2.0458e-11	2.7425e-10	1.2091e-10	
4.6108e+00	1.0732e+03	6.3601e-01	1.7107e-01	4.6443e-03	9.0102e-10	2.9862e-04	3.7846e-06	1.8791e-01	3.4392e-05	2.2398e-05	5.3725e-12	2.0457e-11	2.7410e-10	1.2081e-10	
4.6609e+00	1.0732e+03	6.3566e-01	1.7117e-01	4.6262e-03	8.9973e-10	2.9811e-04	3.7835e-06	1.8819e-01	3.4296e-05	2.2429e-05	5.3949e-12	2.0457e-11	2.7394e-10	1.2071e-10	
