         t	         T	         p	       rho	        H2	         H	         O	        O2	        OH	       H2O	       HO2	      H2O2	         C	        CH	       CH2	    CH2(S)	       CH3	       CH4	        CO	       CO2	       HCO	      CH2O	     CH2OH	      CH3O	     CH3OH	       C2H	      C2H2	      C2H3	      C2H4	      C2H5	      C2H6	      HCCO	     CH2CO	     HCCOH	         N	        NH	       NH2	       NH3	       NNH	        NO	       NO2	       N2O	       HNO	        CN	       HCN	      H2CN	      HCNN	      HCNO	      HOCN	      HNCO	       NCO	        N2	        AR	      C3H7	      C3H8	    CH2CHO	    CH3CHO	
4.0724e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.7823e-04	3.8101e-06	3.6984e-07	3.0264e-04	3.4720e-05	4.9944e-01	1.1669e-11	2.4640e-13	6.2689e-17	5.4215e-18	1.6862e-14	2.4853e-16	9.5202e-12	2.9638e-10	2.4291e-04	2.4968e-01	4.1351e-15	2.7649e-11	6.0348e-17	7.2062e-20	-4.6341e-15	1.3698e-18	1.4316e-12	-9.2047e-20	3.1549e-15	-1.5313e-21	2.6274e-18	-7.6806e-12	-2.9509e-10	-2.8752e-12	2.2862e-17	3.4928e-19	2.0795e-16	-3.6357e-16	8.6999e-19	2.9445e-08	3.2808e-14	6.4146e-14	1.5539e-16	4.3379e-19	7.0377e-14	1.3054e-24	4.2032e-25	5.1272e-14	7.2792e-17	-4.2916e-14	-2.0603e-17	2.4992e-01	0.0000e+00	3.9002e-31	-1.9296e-27	5.7229e-21	-3.0730e-19	
4.2154e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.7284e-04	3.7107e-06	3.6080e-07	2.9827e-04	3.4301e-05	4.9945e-01	1.1197e-11	2.4047e-13	1.1912e-16	-2.6575e-17	3.1889e-14	2.8138e-16	-2.4933e-11	-1.6557e-10	2.3938e-04	2.4968e-01	5.8902e-15	-6.8713e-11	6.1975e-17	8.9268e-20	1.3080e-14	-3.0528e-18	-4.0971e-12	-3.6454e-20	4.4576e-15	-8.7328e-20	-7.4182e-18	-3.0986e-12	1.9132e-10	6.9150e-12	2.3023e-17	2.9550e-19	-1.9050e-17	7.1023e-15	8.4728e-19	2.9445e-08	3.2013e-14	6.5002e-14	1.5134e-16	4.4966e-19	8.0943e-14	-3.2420e-24	-2.0486e-24	-3.5175e-13	1.2300e-16	1.4086e-13	7.8382e-17	2.4992e-01	0.0000e+00	2.8349e-31	1.7862e-26	-3.5596e-20	5.0628e-19	
4.4470e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.6478e-04	3.5645e-06	3.4755e-07	2.9172e-04	3.3677e-05	4.9946e-01	1.0517e-11	2.3178e-13	-3.6875e-16	8.5660e-17	-1.3267e-13	-1.6225e-15	-1.9952e-11	-1.2716e-09	2.3409e-04	2.4969e-01	-2.5188e-14	-6.8674e-11	-3.6733e-16	-4.5598e-19	1.1338e-14	-8.9990e-18	-1.0038e-11	3.2851e-19	-1.7274e-14	8.6874e-20	-5.9893e-18	3.6581e-11	1.2122e-09	1.9476e-11	2.2280e-17	7.3991e-18	2.8537e-16	5.1432e-14	8.1391e-19	2.9445e-08	3.0847e-14	6.6357e-14	1.4538e-16	4.8976e-19	9.5700e-14	-2.5548e-24	6.5955e-24	-3.7597e-13	1.0391e-15	3.7052e-13	2.2719e-16	2.4992e-01	0.0000e+00	-1.5473e-30	-5.2426e-27	-9.9182e-21	1.0041e-18	
4.6786e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.5743e-04	3.4342e-06	3.3576e-07	2.8575e-04	3.3112e-05	4.9947e-01	9.9274e-12	2.2405e-13	-3.1387e-16	7.6179e-17	-6.7676e-14	-8.1034e-16	4.9700e-12	-2.0490e-10	2.2927e-04	2.4969e-01	-9.7748e-15	6.5563e-11	-1.6036e-16	-2.1249e-19	-1.7238e-14	6.2209e-19	1.6588e-12	5.3496e-20	-1.0527e-14	5.0159e-20	8.1895e-18	2.4681e-11	5.5599e-10	-1.2855e-12	2.2262e-17	8.1033e-18	1.8970e-15	1.5729e-13	7.8414e-19	2.9445e-08	2.9809e-14	6.7673e-14	1.4006e-16	5.1462e-19	9.0500e-14	6.8105e-25	5.8850e-24	7.1918e-13	1.2856e-15	2.1926e-13	2.1552e-16	2.4992e-01	0.0000e+00	-6.5990e-31	-2.5857e-26	1.0248e-20	-3.9888e-19	
4.9101e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.5072e-04	3.3179e-06	3.2525e-07	2.8030e-04	3.2596e-05	4.9948e-01	9.4096e-12	2.1715e-13	7.4791e-16	-2.6697e-16	1.5176e-13	1.9010e-15	6.6084e-12	1.7417e-09	2.2487e-04	2.4970e-01	2.1527e-14	3.3229e-11	3.1701e-16	3.8107e-19	-4.0988e-15	2.1295e-17	2.5183e-11	-5.4081e-19	2.7743e-14	-5.3625e-20	1.0541e-18	-6.0604e-11	-1.8701e-09	-4.5948e-11	1.9274e-17	7.6592e-19	1.8955e-15	2.2290e-13	7.5759e-19	2.9445e-08	2.8884e-14	6.8953e-14	1.3532e-16	2.3796e-19	4.5474e-14	1.0754e-24	-2.0636e-23	1.3367e-12	-7.4766e-16	-4.1144e-13	-2.9315e-16	2.4993e-01	0.0000e+00	1.9936e-30	2.7043e-26	6.2477e-20	-1.0051e-18	
5.1417e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.4457e-04	3.2117e-06	3.1562e-07	2.7530e-04	3.2121e-05	4.9949e-01	8.9392e-12	2.1082e-13	8.5863e-16	-6.8952e-17	3.0305e-13	3.6784e-15	5.7204e-11	4.5771e-10	2.2083e-04	2.4971e-01	3.7440e-14	-1.9090e-10	8.2930e-16	1.1041e-18	6.3579e-14	1.2280e-17	1.7654e-11	6.6145e-19	2.2426e-14	-8.0879e-20	-2.6337e-17	-7.8435e-11	-2.3256e-09	-3.8320e-11	1.7081e-17	-2.3731e-17	-4.7821e-15	-2.2133e-13	7.3334e-19	2.9449e-08	2.8037e-14	7.0177e-14	1.3099e-16	-3.5419e-19	-6.2107e-14	7.5638e-24	-5.3237e-24	-1.2052e-12	-3.5787e-15	-1.2531e-12	-1.0337e-15	2.4993e-01	0.0000e+00	5.9503e-31	7.3484e-26	-2.1578e-21	1.5010e-18	
5.3732e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.3890e-04	3.1176e-06	3.0720e-07	2.7070e-04	3.1692e-05	4.9950e-01	8.5505e-12	2.0528e-13	-1.3805e-15	9.7454e-17	-2.5647e-13	-3.2707e-15	5.3460e-11	-3.0107e-09	2.1711e-04	2.4971e-01	-3.8426e-14	-1.5821e-10	-6.0273e-16	-7.4760e-19	4.6120e-14	-3.3763e-17	-4.7203e-11	5.9612e-19	-4.6284e-14	2.3704e-19	-1.3340e-17	8.3726e-11	2.6754e-09	7.7982e-11	3.7964e-17	1.6998e-16	1.0144e-14	-7.2928e-14	7.1186e-19	2.9450e-08	2.7284e-14	7.1388e-14	1.2719e-16	1.5989e-18	1.3015e-13	7.3206e-24	7.5592e-24	-4.6996e-12	-1.3735e-15	5.9311e-13	1.3013e-15	2.4993e-01	0.0000e+00	-3.1699e-30	-2.7973e-26	-9.4029e-20	3.0563e-18	
5.6048e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.3368e-04	3.0325e-06	2.9968e-07	2.6645e-04	3.1318e-05	4.9951e-01	8.1598e-12	2.0036e-13	-2.3217e-15	6.4561e-16	-8.7882e-13	-1.0603e-14	-2.6984e-10	-2.3711e-09	2.1368e-04	2.4972e-01	-1.0865e-13	2.6857e-10	-2.2756e-15	-2.9315e-18	-1.3149e-13	-7.6665e-17	-9.8732e-11	-7.5417e-19	-5.7489e-14	-1.2893e-20	4.8296e-17	2.1635e-10	7.7528e-09	1.8750e-10	-2.7121e-17	-3.1599e-16	2.3534e-15	1.0284e-12	6.9243e-19	2.9442e-08	2.6633e-14	7.2575e-14	1.2355e-16	3.9799e-19	4.4424e-13	-3.5037e-23	4.9775e-23	-1.1939e-12	8.1333e-15	4.4003e-12	1.7209e-15	2.4993e-01	0.0000e+00	-2.0124e-30	-1.5581e-25	-1.8909e-19	-1.9829e-18	
5.8364e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.2884e-04	2.9537e-06	2.9261e-07	2.6253e-04	3.0957e-05	4.9951e-01	7.8448e-12	1.9571e-13	7.1980e-16	-7.5172e-18	7.8238e-14	7.1882e-16	-1.3053e-10	2.2044e-10	2.1053e-04	2.4972e-01	1.2009e-14	1.3329e-10	5.7680e-17	4.8387e-20	-5.9999e-14	-4.1526e-18	-7.4132e-13	-6.3982e-19	1.2550e-14	-2.0268e-19	1.2264e-17	7.1115e-12	3.4645e-10	1.9984e-11	2.4574e-17	4.5029e-17	-6.5961e-15	-4.9653e-13	6.7444e-19	2.9442e-08	2.6007e-14	7.3709e-14	1.2050e-16	-2.1460e-20	1.3301e-14	-1.6610e-23	-5.7400e-25	5.1394e-12	7.6116e-15	8.1559e-14	-3.5694e-16	2.4993e-01	0.0000e+00	8.5125e-31	6.3396e-28	3.7855e-20	-2.3617e-18	
5.9888e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.2587e-04	2.9056e-06	2.8822e-07	2.6011e-04	3.0717e-05	4.9952e-01	7.6459e-12	1.9281e-13	7.8461e-16	-3.0682e-16	2.9958e-13	3.8045e-15	2.5265e-10	1.4941e-09	2.0859e-04	2.4972e-01	3.1501e-14	-9.4501e-11	8.0504e-16	1.0161e-18	7.8862e-14	5.6540e-17	7.4254e-11	6.0090e-19	1.9264e-14	3.0326e-19	-1.9486e-17	-7.9299e-11	-3.7799e-09	-1.2563e-10	-4.1337e-18	-2.3792e-17	2.0412e-14	1.4336e-12	6.6344e-19	2.9443e-08	2.5612e-14	7.4480e-14	1.1847e-16	1.3866e-18	1.9471e-13	3.3753e-23	-2.3694e-23	1.7697e-12	-2.1468e-15	1.2907e-13	1.1207e-15	2.4993e-01	0.0000e+00	5.7170e-31	5.6165e-26	1.7672e-19	1.3508e-18	
6.1412e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.2303e-04	2.8605e-06	2.8418e-07	2.5781e-04	3.0507e-05	4.9952e-01	7.4613e-12	1.9016e-13	-1.4993e-15	4.2626e-16	-4.4169e-13	-4.8878e-15	-2.0978e-10	-6.7585e-10	2.0671e-04	2.4972e-01	-4.2753e-14	3.2095e-11	-9.3871e-16	-1.1524e-18	-5.1842e-14	-4.7774e-18	-1.9205e-11	-5.8402e-20	-1.7093e-14	-1.4820e-19	1.9664e-17	3.9785e-11	2.5907e-09	2.9054e-11	8.5193e-17	3.1844e-16	9.9761e-15	1.3811e-12	6.5314e-19	2.9444e-08	2.5257e-14	7.5236e-14	1.1679e-16	2.7678e-18	6.1269e-13	-2.8310e-23	3.2903e-23	-3.6033e-12	-3.4919e-15	4.3579e-12	2.4642e-15	2.4993e-01	0.0000e+00	-4.1968e-31	-6.9614e-26	-2.2659e-19	-1.9609e-19	
6.2937e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.2033e-04	2.8181e-06	2.8045e-07	2.5561e-04	3.0321e-05	4.9953e-01	7.2873e-12	1.8771e-13	-2.9617e-16	-9.7713e-17	-1.0934e-13	-2.4024e-15	-3.5831e-10	-3.5424e-09	2.0495e-04	2.4973e-01	-1.5883e-14	1.3773e-10	-5.5525e-16	-7.0597e-19	-1.1714e-13	-1.1011e-16	-1.5309e-10	-5.8078e-19	-2.3885e-14	-3.5312e-19	1.6609e-17	9.6131e-11	5.2559e-09	2.7650e-10	-2.7672e-17	-1.7231e-17	2.9788e-14	1.4857e-12	6.4346e-19	2.9443e-08	2.4929e-14	7.5945e-14	1.1491e-16	2.0640e-18	4.3058e-13	-4.6572e-23	-7.5306e-24	-6.6689e-13	9.9841e-15	2.6524e-12	1.3427e-15	2.4993e-01	0.0000e+00	-4.0759e-31	-4.3145e-26	-2.6410e-19	-2.3328e-18	
6.4461e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.1774e-04	2.7781e-06	2.7691e-07	2.5351e-04	3.0126e-05	4.9953e-01	7.1231e-12	1.8538e-13	2.3246e-15	-6.3225e-17	2.0944e-13	2.9491e-15	3.9137e-10	1.8101e-09	2.0327e-04	2.4973e-01	1.8152e-14	-1.0034e-10	5.4546e-16	6.2966e-19	1.0757e-13	-2.0566e-17	-6.8585e-12	5.5743e-19	3.1473e-14	6.7001e-19	-2.9857e-17	-2.9196e-11	-3.9027e-09	3.3565e-11	5.2370e-17	4.2612e-17	4.2760e-15	9.9768e-13	6.3435e-19	2.9444e-08	2.4622e-14	7.6635e-14	1.1335e-16	1.9197e-19	-9.3887e-14	5.1052e-23	-4.8983e-24	5.9996e-12	1.3854e-14	-4.0035e-12	-1.6021e-15	2.4993e-01	0.0000e+00	1.6967e-30	1.0717e-25	3.9547e-19	1.1276e-18	
6.5526e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.1601e-04	2.7512e-06	2.7447e-07	2.5211e-04	2.9989e-05	4.9953e-01	7.0171e-12	1.8377e-13	2.9509e-18	-2.9649e-17	8.9383e-14	1.8592e-15	2.0620e-10	3.4652e-09	2.0214e-04	2.4973e-01	1.2932e-14	-8.9788e-11	4.4849e-16	5.9147e-19	7.7143e-14	1.1337e-16	1.6257e-10	5.2365e-19	2.4828e-14	2.5879e-19	-4.0750e-18	-7.4595e-11	-4.1131e-09	-2.7742e-10	9.1454e-19	5.0750e-17	1.6317e-14	1.3935e-12	6.2820e-19	2.9445e-08	2.4401e-14	7.7123e-14	1.1221e-16	8.9255e-19	1.1863e-13	2.8196e-23	-2.2885e-24	2.8020e-12	-2.3498e-15	-2.1211e-12	-9.3732e-16	2.4993e-01	0.0000e+00	1.0265e-30	1.9928e-26	1.8985e-19	1.4300e-18	
6.6591e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.1435e-04	2.7250e-06	2.7210e-07	2.5075e-04	2.9866e-05	4.9954e-01	6.9147e-12	1.8221e-13	-1.7440e-15	-2.4728e-16	2.7966e-13	2.0460e-15	-2.5695e-10	-2.7956e-09	2.0103e-04	2.4973e-01	2.7710e-14	2.0877e-10	5.2139e-16	7.2234e-19	-1.1477e-13	2.9281e-17	5.4565e-12	2.5257e-20	-3.1169e-14	-4.1243e-19	2.1290e-17	-1.4664e-11	3.5561e-09	-1.7285e-11	5.8106e-17	1.2111e-16	9.1410e-15	8.2998e-13	6.2221e-19	2.9446e-08	2.4192e-14	7.7594e-14	1.1119e-16	1.8850e-18	5.1544e-13	-3.4968e-23	-1.9071e-23	-3.3568e-12	-1.0986e-14	3.1440e-12	7.6559e-16	2.4993e-01	0.0000e+00	-8.3693e-31	-8.3536e-26	-4.7976e-19	-1.8272e-18	
6.7656e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.1272e-04	2.7004e-06	2.6996e-07	2.4943e-04	2.9755e-05	4.9954e-01	6.8133e-12	1.8081e-13	1.4682e-15	3.3551e-16	-2.5254e-13	-3.3141e-15	-3.0063e-11	-3.2156e-09	1.9997e-04	2.4973e-01	-2.7940e-14	2.7134e-11	-7.0314e-16	-9.3820e-19	-3.2636e-14	-2.0902e-16	-3.1474e-10	-2.8759e-19	-1.5752e-14	9.3409e-20	-1.2668e-17	1.0092e-10	3.6003e-09	5.5687e-10	-6.7479e-18	5.0226e-20	1.4441e-14	8.2480e-13	6.1660e-19	2.9445e-08	2.4004e-14	7.8057e-14	1.1012e-16	2.2008e-18	4.5171e-13	-2.5080e-24	2.5897e-23	-2.0293e-12	9.4090e-15	2.6255e-12	1.6668e-15	2.4993e-01	0.0000e+00	-4.0012e-31	3.5806e-26	-7.5525e-20	-9.1914e-19	
6.8721e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.1114e-04	2.6769e-06	2.6792e-07	2.4816e-04	2.9643e-05	4.9954e-01	6.7182e-12	1.7947e-13	2.0912e-15	3.5535e-16	-4.7794e-13	-4.1153e-15	1.0612e-10	3.6391e-09	1.9895e-04	2.4973e-01	-4.0878e-14	-3.7426e-10	-9.1175e-16	-1.1802e-18	1.3786e-13	-1.2688e-16	-1.2602e-10	-2.7032e-19	4.1737e-14	3.8022e-19	-1.9735e-17	5.7624e-11	-3.4877e-09	2.5173e-10	3.8606e-17	4.7569e-17	4.9297e-15	8.2138e-13	6.1123e-19	2.9445e-08	2.3827e-14	7.8516e-14	1.0921e-16	9.2533e-19	2.5621e-15	1.3097e-23	2.7422e-23	4.8794e-12	2.7817e-14	-3.1421e-12	-4.7869e-16	2.4993e-01	0.0000e+00	2.5940e-30	9.7669e-26	5.7063e-19	2.5426e-18	
6.9786e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.0963e-04	2.6528e-06	2.6562e-07	2.4693e-04	2.9513e-05	4.9954e-01	6.6268e-12	1.7795e-13	-7.2883e-15	-2.3836e-16	3.2844e-12	3.5544e-14	-6.5855e-11	6.7195e-09	1.9796e-04	2.4974e-01	3.5788e-13	3.0854e-10	8.4030e-15	1.1222e-17	-3.4187e-14	7.0231e-16	9.9105e-10	1.6748e-18	5.1299e-15	-1.7892e-18	7.0206e-17	-3.8072e-10	-6.4737e-09	-1.7039e-09	7.9292e-17	5.4215e-16	2.6755e-14	1.1808e-12	6.0572e-19	2.9445e-08	2.3616e-14	7.8969e-14	1.0840e-16	-1.1341e-18	-1.5894e-13	2.5947e-25	-1.8226e-23	7.0193e-12	-1.2420e-14	-6.1707e-12	-5.7919e-15	2.4993e-01	0.0000e+00	-1.0690e-31	-2.2997e-25	-8.0541e-19	2.3777e-20	
7.0851e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.0816e-04	2.6306e-06	2.6364e-07	2.4573e-04	2.9395e-05	4.9954e-01	6.5412e-12	1.7664e-13	-5.2798e-15	-5.9906e-16	9.3758e-13	1.0264e-14	1.6145e-10	-9.4869e-10	1.9699e-04	2.4974e-01	9.4244e-14	6.9215e-10	2.0731e-15	2.5978e-18	-1.5377e-13	8.2868e-16	1.1138e-09	3.0275e-19	-4.1840e-14	-1.4397e-19	4.2809e-17	-2.6486e-10	-2.3617e-09	-2.0427e-09	3.0776e-17	9.5590e-17	5.4425e-15	3.7687e-13	6.0066e-19	2.9452e-08	2.3445e-14	7.9394e-14	1.0733e-16	5.2531e-19	1.5002e-13	1.9852e-23	-4.6312e-23	-4.0368e-12	-6.2494e-14	-1.2794e-12	-1.7381e-15	2.4993e-01	0.0000e+00	-2.0032e-30	-1.9257e-25	-4.8574e-19	-2.9424e-18	
7.1916e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.0673e-04	2.6093e-06	2.6182e-07	2.4457e-04	2.9310e-05	4.9955e-01	6.4558e-12	1.7545e-13	3.5552e-15	2.8770e-16	-8.8936e-13	-9.8970e-15	-2.0489e-10	-2.1075e-09	1.9604e-04	2.4974e-01	-7.7142e-14	-2.7331e-10	-1.9139e-15	-2.4321e-18	4.3838e-16	-2.2961e-16	-4.5266e-10	-4.3364e-19	-4.8749e-15	4.0946e-20	-2.3826e-17	1.2927e-10	3.3839e-09	6.8869e-10	9.5661e-18	-1.4024e-16	-1.0777e-14	-5.0171e-13	5.9580e-19	2.9451e-08	2.3293e-14	7.9807e-14	1.0639e-16	-1.0324e-19	2.0645e-13	-2.7475e-23	2.2187e-23	-4.2633e-12	-1.3335e-14	9.7094e-13	-1.1765e-15	2.4993e-01	0.0000e+00	1.0903e-31	8.8992e-26	-1.0494e-19	4.1633e-20	
7.2981e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.0534e-04	2.5892e-06	2.6014e-07	2.4343e-04	2.9228e-05	4.9955e-01	6.3716e-12	1.7434e-13	-1.6554e-15	-2.7522e-16	-2.3234e-13	-2.5069e-15	-6.0009e-10	2.3142e-10	1.9514e-04	2.4974e-01	-1.5843e-14	-5.0922e-10	-7.9548e-16	-9.2792e-19	7.8429e-14	-1.0992e-15	-1.4805e-09	-1.1273e-18	2.7367e-14	-4.2343e-19	1.4595e-17	-1.7036e-11	1.2400e-10	2.6136e-09	1.0006e-17	-1.0817e-16	-2.7461e-14	-1.8906e-12	5.9120e-19	2.9453e-08	2.3152e-14	8.0204e-14	1.0562e-16	-2.6949e-18	-7.2677e-13	-8.0697e-23	-2.1394e-23	6.5935e-12	9.6024e-14	-9.1281e-12	-5.1553e-15	2.4994e-01	0.0000e+00	7.5714e-31	-7.0638e-27	4.3680e-20	3.2843e-18	
7.3683e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.0444e-04	2.5763e-06	2.5899e-07	2.4271e-04	2.9150e-05	4.9955e-01	6.3264e-12	1.7359e-13	-4.8271e-15	-8.1019e-16	5.6076e-13	6.4742e-15	3.0050e-10	1.3697e-09	1.9457e-04	2.4974e-01	2.5120e-14	3.9579e-10	1.0949e-15	1.3249e-18	-7.7291e-15	-2.4738e-16	-8.3563e-11	8.1878e-19	3.4027e-15	3.1692e-19	2.9559e-17	-1.4672e-10	-4.3566e-09	2.2287e-10	-1.4335e-17	-2.0084e-16	-2.0393e-14	-1.4800e-12	5.8826e-19	2.9453e-08	2.3041e-14	8.0479e-14	1.0501e-16	-2.4121e-18	-6.5086e-13	4.0535e-23	-6.2550e-23	5.3175e-12	5.7397e-14	-8.6475e-12	-4.7395e-15	2.4994e-01	0.0000e+00	-7.5520e-31	-1.1579e-25	1.7161e-19	-1.0695e-19	
7.4386e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.0357e-04	2.5635e-06	2.5786e-07	2.4201e-04	2.9083e-05	4.9955e-01	6.2755e-12	1.7284e-13	5.1083e-15	1.0767e-15	-8.4632e-13	-8.4264e-15	2.5307e-11	8.4861e-10	1.9399e-04	2.4974e-01	-5.3030e-14	-4.2066e-11	-1.4313e-15	-1.8034e-18	-5.1026e-14	8.8167e-16	1.3362e-09	-1.1659e-19	8.2199e-16	2.7381e-19	-2.4648e-17	7.6876e-11	1.0380e-09	-2.3010e-09	6.1986e-17	4.1891e-17	-2.8286e-14	-2.2790e-12	5.8534e-19	2.9452e-08	2.2937e-14	8.0739e-14	1.0458e-16	-1.3674e-18	-3.6078e-14	1.6369e-24	8.3091e-23	-1.3177e-12	-7.1997e-14	-6.6598e-13	-3.1374e-15	2.4994e-01	0.0000e+00	3.9282e-31	8.6521e-26	-7.0784e-20	-1.9039e-18	
7.5088e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.0272e-04	2.5499e-06	2.5660e-07	2.4131e-04	2.9027e-05	4.9955e-01	6.2283e-12	1.7201e-13	5.5369e-15	-2.1930e-16	1.1328e-13	-4.7222e-16	-6.9473e-10	-3.8375e-09	1.9342e-04	2.4974e-01	5.0337e-14	-7.6206e-10	9.9319e-17	2.7102e-19	4.1610e-14	3.1530e-16	1.9488e-11	-7.7075e-19	-8.3756e-15	-5.3795e-19	-2.9276e-17	1.0477e-10	6.3424e-09	-7.1612e-11	-2.7323e-17	-2.6562e-16	-2.4244e-14	-2.6266e-12	5.8224e-19	2.9451e-08	2.2828e-14	8.0992e-14	1.0389e-16	-4.6330e-19	5.3299e-14	-9.1565e-23	-1.6850e-23	-2.5155e-12	-8.2744e-14	1.5252e-12	-4.5849e-16	2.4994e-01	0.0000e+00	2.2662e-31	1.3026e-25	-4.8068e-19	1.8655e-18	
7.5790e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.0188e-04	2.5379e-06	2.5556e-07	2.4063e-04	2.8965e-05	4.9955e-01	6.1754e-12	1.7133e-13	-9.4396e-15	-6.3293e-16	4.1528e-13	4.4724e-15	3.4175e-10	-1.2659e-09	1.9288e-04	2.4974e-01	-2.1918e-14	3.4573e-10	5.5827e-16	6.1889e-19	7.4873e-14	-1.5284e-15	-2.5262e-09	8.1021e-19	9.1416e-16	5.3189e-19	3.9192e-17	-7.4430e-11	-2.2317e-09	4.4329e-09	1.8425e-17	-1.4956e-16	-3.3128e-14	-2.4681e-12	5.7948e-19	2.9452e-08	2.2740e-14	8.1260e-14	1.0348e-16	-7.9338e-19	-3.6572e-13	4.4992e-23	-4.8942e-23	1.5757e-12	9.7069e-14	-3.1272e-12	-1.1525e-16	2.4994e-01	0.0000e+00	-5.1112e-31	-1.4495e-25	2.1917e-19	2.3000e-18	
7.6276e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.0130e-04	2.5297e-06	2.5485e-07	2.4016e-04	2.8923e-05	4.9955e-01	6.1464e-12	1.7087e-13	-2.7352e-17	-9.9469e-17	-3.0716e-14	-2.0130e-17	2.0155e-11	3.3939e-10	1.9251e-04	2.4974e-01	3.3712e-14	3.2697e-11	9.2890e-17	1.3206e-19	1.6966e-15	-9.7684e-16	-8.4038e-10	1.9507e-19	4.7230e-15	-9.8306e-20	4.1044e-18	-4.1707e-11	-1.1377e-09	1.5534e-09	1.0058e-17	-1.2357e-16	-2.5665e-14	-2.2058e-12	5.7763e-19	2.9451e-08	2.2674e-14	8.1450e-14	1.0314e-16	-1.1314e-18	-2.2637e-13	2.5953e-24	-7.6911e-24	5.5854e-13	5.0280e-14	-1.6593e-12	-1.2853e-15	2.4994e-01	0.0000e+00	-3.9215e-31	-1.8822e-26	-6.3345e-20	4.1644e-20	
7.6611e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.0091e-04	2.5240e-06	2.5434e-07	2.3985e-04	2.8894e-05	4.9956e-01	6.1243e-12	1.7053e-13	4.7031e-17	-6.0836e-18	3.4093e-15	3.6580e-17	1.0832e-12	1.6791e-10	1.9225e-04	2.4974e-01	-2.2665e-14	-2.3352e-11	1.1726e-17	1.2642e-20	-4.1156e-16	3.6335e-17	3.3371e-11	7.9631e-20	1.2838e-15	3.0529e-19	-9.2775e-19	-2.3959e-12	-2.0977e-11	5.9833e-11	1.1091e-17	-1.2131e-16	-2.5299e-14	-2.1779e-12	5.7631e-19	2.9451e-08	2.2628e-14	8.1576e-14	1.0290e-16	-1.0370e-18	-2.0751e-13	8.8098e-26	-4.6989e-25	3.1833e-13	9.2607e-15	-1.4781e-12	-1.1569e-15	2.4994e-01	0.0000e+00	8.2041e-31	1.0969e-26	-2.4781e-21	-2.4528e-20	
7.6945e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.0053e-04	2.5183e-06	2.5383e-07	2.3954e-04	2.8866e-05	4.9956e-01	6.1025e-12	1.7019e-13	-9.0385e-17	4.3742e-17	5.6351e-14	4.9295e-16	1.0389e-11	-6.3242e-11	1.9200e-04	2.4974e-01	8.4157e-15	1.1341e-11	7.9842e-17	9.9866e-20	1.7148e-15	2.5952e-16	2.1937e-10	-4.8467e-20	-9.6603e-16	-9.5496e-20	-5.2773e-19	1.4577e-11	3.5727e-10	-2.7881e-10	1.1667e-17	-1.1893e-16	-2.5106e-14	-2.1751e-12	5.7501e-19	2.9451e-08	2.2583e-14	8.1701e-14	1.0267e-16	-9.0784e-19	-1.8212e-13	1.3265e-24	3.3858e-24	6.5674e-14	-8.9504e-15	-1.1068e-12	-8.5466e-16	2.4994e-01	0.0000e+00	-3.6399e-31	2.0355e-28	2.1205e-20	1.6364e-20	
