         t	         T	      (NI)	     H(NI)	     O(NI)	   CH4(NI)	   H2O(NI)	   CO2(NI)	    CO(NI)	    OH(NI)	     C(NI)	   HCO(NI)	    CH(NI)	   CH3(NI)	   CH2(NI)	
4.8590e-07	1.0732e+03	7.9891e-01	4.7443e-02	1.5277e-01	1.5468e-09	5.7210e-04	8.5610e-09	4.9255e-05	2.5001e-04	5.3985e-06	1.1627e-16	7.3500e-11	8.1242e-10	5.0883e-10	
4.8678e-07	1.0732e+03	7.9880e-01	4.7416e-02	1.5291e-01	1.5466e-09	5.7203e-04	8.5744e-09	4.9283e-05	2.5011e-04	5.3963e-06	1.1630e-16	7.3544e-11	8.1283e-10	5.0912e-10	
4.8765e-07	1.0732e+03	7.9869e-01	4.7390e-02	1.5304e-01	1.5463e-09	5.7195e-04	8.5878e-09	4.9311e-05	2.5023e-04	5.3941e-06	1.1633e-16	7.3587e-11	8.1324e-10	5.0941e-10	
4.8917e-07	1.0732e+03	7.9851e-01	4.7344e-02	1.5327e-01	1.5460e-09	5.7182e-04	8.6112e-09	4.9359e-05	2.5042e-04	5.3902e-06	1.1638e-16	7.3661e-11	8.1396e-10	5.0991e-10	
4.9069e-07	1.0732e+03	7.9832e-01	4.7299e-02	1.5350e-01	1.5456e-09	5.7170e-04	8.6345e-09	4.9407e-05	2.5061e-04	5.3864e-06	1.1642e-16	7.3736e-11	8.1467e-10	5.1041e-10	
4.9220e-07	1.0732e+03	7.9814e-01	4.7253e-02	1.5373e-01	1.5453e-09	5.7157e-04	8.6578e-09	4.9455e-05	2.5081e-04	5.3826e-06	1.1647e-16	7.3810e-11	8.1539e-10	5.1090e-10	
4.9372e-07	1.0732e+03	7.9795e-01	4.7208e-02	1.5396e-01	1.5449e-09	5.7145e-04	8.6810e-09	4.9503e-05	2.5100e-04	5.3788e-06	1.1652e-16	7.3885e-11	8.1610e-10	5.1140e-10	
4.9652e-07	1.0732e+03	7.9761e-01	4.7125e-02	1.5438e-01	1.5443e-09	5.7121e-04	8.7238e-09	4.9590e-05	2.5135e-04	5.3718e-06	1.1661e-16	7.4021e-11	8.1740e-10	5.1231e-10	
5.0110e-07	1.0732e+03	7.9706e-01	4.6991e-02	1.5507e-01	1.5432e-09	5.7083e-04	8.7939e-09	4.9733e-05	2.5192e-04	5.3605e-06	1.1675e-16	7.4244e-11	8.1953e-10	5.1379e-10	
5.0568e-07	1.0732e+03	7.9651e-01	4.6857e-02	1.5576e-01	1.5421e-09	5.7046e-04	8.8637e-09	4.9874e-05	2.5249e-04	5.3493e-06	1.1689e-16	7.4465e-11	8.2165e-10	5.1527e-10	
5.1295e-07	1.0732e+03	7.9564e-01	4.6648e-02	1.5684e-01	1.5404e-09	5.6986e-04	8.9744e-09	5.0096e-05	2.5338e-04	5.3319e-06	1.1711e-16	7.4814e-11	8.2499e-10	5.1760e-10	
5.1811e-07	1.0732e+03	7.9502e-01	4.6502e-02	1.5760e-01	1.5392e-09	5.6944e-04	9.0526e-09	5.0251e-05	2.5400e-04	5.3197e-06	1.1726e-16	7.5060e-11	8.2734e-10	5.1924e-10	
5.2326e-07	1.0732e+03	7.9441e-01	4.6357e-02	1.5835e-01	1.5380e-09	5.6902e-04	9.1307e-09	5.0405e-05	2.5462e-04	5.3077e-06	1.1741e-16	7.5304e-11	8.2967e-10	5.2086e-10	
5.2842e-07	1.0732e+03	7.9380e-01	4.6215e-02	1.5910e-01	1.5369e-09	5.6860e-04	9.2086e-09	5.0557e-05	2.5523e-04	5.2958e-06	1.1756e-16	7.5546e-11	8.3199e-10	5.2248e-10	
5.3358e-07	1.0732e+03	7.9320e-01	4.6073e-02	1.5985e-01	1.5357e-09	5.6819e-04	9.2862e-09	5.0708e-05	2.5584e-04	5.2840e-06	1.1770e-16	7.5788e-11	8.3430e-10	5.2409e-10	
5.3874e-07	1.0732e+03	7.9260e-01	4.5932e-02	1.6059e-01	1.5345e-09	5.6777e-04	9.3637e-09	5.0857e-05	2.5643e-04	5.2725e-06	1.1784e-16	7.6027e-11	8.3659e-10	5.2569e-10	
5.4389e-07	1.0732e+03	7.9200e-01	4.5794e-02	1.6133e-01	1.5334e-09	5.6736e-04	9.4410e-09	5.1005e-05	2.5703e-04	5.2610e-06	1.1799e-16	7.6266e-11	8.3886e-10	5.2727e-10	
5.4905e-07	1.0732e+03	7.9140e-01	4.5657e-02	1.6206e-01	1.5322e-09	5.6695e-04	9.5181e-09	5.1152e-05	2.5762e-04	5.2497e-06	1.1813e-16	7.6503e-11	8.4113e-10	5.2885e-10	
5.5421e-07	1.0732e+03	7.9081e-01	4.5521e-02	1.6279e-01	1.5311e-09	5.6654e-04	9.5951e-09	5.1297e-05	2.5820e-04	5.2386e-06	1.1827e-16	7.6738e-11	8.4337e-10	5.3042e-10	
5.5937e-07	1.0732e+03	7.9021e-01	4.5387e-02	1.6352e-01	1.5299e-09	5.6613e-04	9.6719e-09	5.1441e-05	2.5878e-04	5.2275e-06	1.1840e-16	7.6972e-11	8.4561e-10	5.3198e-10	
5.6452e-07	1.0732e+03	7.8963e-01	4.5254e-02	1.6424e-01	1.5288e-09	5.6573e-04	9.7484e-09	5.1583e-05	2.5935e-04	5.2166e-06	1.1854e-16	7.7205e-11	8.4783e-10	5.3353e-10	
5.6968e-07	1.0732e+03	7.8904e-01	4.5122e-02	1.6496e-01	1.5276e-09	5.6532e-04	9.8249e-09	5.1724e-05	2.5992e-04	5.2059e-06	1.1867e-16	7.7437e-11	8.5004e-10	5.3507e-10	
5.7775e-07	1.0732e+03	7.8813e-01	4.4919e-02	1.6607e-01	1.5259e-09	5.6470e-04	9.9440e-09	5.1942e-05	2.6079e-04	5.1893e-06	1.1888e-16	7.7796e-11	8.5346e-10	5.3747e-10	
5.8581e-07	1.0732e+03	7.8722e-01	4.4719e-02	1.6717e-01	1.5241e-09	5.6407e-04	1.0063e-08	5.2158e-05	2.6166e-04	5.1730e-06	1.1908e-16	7.8152e-11	8.5686e-10	5.3984e-10	
5.9387e-07	1.0732e+03	7.8632e-01	4.4522e-02	1.6827e-01	1.5224e-09	5.6345e-04	1.0181e-08	5.2370e-05	2.6251e-04	5.1569e-06	1.1928e-16	7.8505e-11	8.6022e-10	5.4219e-10	
6.0194e-07	1.0732e+03	7.8543e-01	4.4328e-02	1.6936e-01	1.5206e-09	5.6284e-04	1.0299e-08	5.2579e-05	2.6335e-04	5.1412e-06	1.1948e-16	7.8855e-11	8.6356e-10	5.4452e-10	
6.1851e-07	1.0732e+03	7.8362e-01	4.3939e-02	1.7156e-01	1.5171e-09	5.6158e-04	1.0540e-08	5.3001e-05	2.6504e-04	5.1097e-06	1.1987e-16	7.9564e-11	8.7032e-10	5.4924e-10	
6.3508e-07	1.0732e+03	7.8183e-01	4.3561e-02	1.7373e-01	1.5136e-09	5.6035e-04	1.0779e-08	5.3411e-05	2.6668e-04	5.0793e-06	1.2025e-16	8.0262e-11	8.7695e-10	5.5388e-10	
6.5166e-07	1.0732e+03	7.8006e-01	4.3194e-02	1.7586e-01	1.5102e-09	5.5913e-04	1.1017e-08	5.3810e-05	2.6828e-04	5.0498e-06	1.2062e-16	8.0948e-11	8.8348e-10	5.5844e-10	
6.6823e-07	1.0732e+03	7.7832e-01	4.2837e-02	1.7795e-01	1.5068e-09	5.5792e-04	1.1253e-08	5.4200e-05	2.6984e-04	5.0213e-06	1.2097e-16	8.1622e-11	8.8988e-10	5.6292e-10	
6.8480e-07	1.0732e+03	7.7660e-01	4.2490e-02	1.8002e-01	1.5035e-09	5.5673e-04	1.1487e-08	5.4579e-05	2.7136e-04	4.9937e-06	1.2132e-16	8.2285e-11	8.9619e-10	5.6733e-10	
7.0138e-07	1.0732e+03	7.7491e-01	4.2153e-02	1.8205e-01	1.5002e-09	5.5555e-04	1.1720e-08	5.4949e-05	2.7283e-04	4.9669e-06	1.2166e-16	8.2938e-11	9.0238e-10	5.7167e-10	
7.1795e-07	1.0732e+03	7.7323e-01	4.1825e-02	1.8405e-01	1.4970e-09	5.5439e-04	1.1952e-08	5.5310e-05	2.7427e-04	4.9408e-06	1.2198e-16	8.3580e-11	9.0848e-10	5.7593e-10	
7.4345e-07	1.0732e+03	7.7070e-01	4.1336e-02	1.8708e-01	1.4921e-09	5.5263e-04	1.2305e-08	5.5850e-05	2.7642e-04	4.9023e-06	1.2247e-16	8.4550e-11	9.1767e-10	5.8237e-10	
7.6896e-07	1.0732e+03	7.6821e-01	4.0867e-02	1.9003e-01	1.4872e-09	5.5090e-04	1.2654e-08	5.6370e-05	2.7850e-04	4.8653e-06	1.2293e-16	8.5497e-11	9.2664e-10	5.8866e-10	
7.9447e-07	1.0732e+03	7.6577e-01	4.0415e-02	1.9292e-01	1.4825e-09	5.4920e-04	1.3000e-08	5.6872e-05	2.8049e-04	4.8298e-06	1.2338e-16	8.6423e-11	9.3540e-10	5.9480e-10	
8.1997e-07	1.0732e+03	7.6337e-01	3.9979e-02	1.9575e-01	1.4779e-09	5.4753e-04	1.3343e-08	5.7357e-05	2.8242e-04	4.7957e-06	1.2381e-16	8.7328e-11	9.4396e-10	6.0080e-10	
8.6261e-07	1.0732e+03	7.5947e-01	3.9285e-02	2.0036e-01	1.4703e-09	5.4480e-04	1.3908e-08	5.8133e-05	2.8550e-04	4.7416e-06	1.2450e-16	8.8798e-11	9.5785e-10	6.1055e-10	
9.0526e-07	1.0732e+03	7.5567e-01	3.8630e-02	2.0481e-01	1.4629e-09	5.4215e-04	1.4465e-08	5.8868e-05	2.8841e-04	4.6907e-06	1.2515e-16	9.0218e-11	9.7125e-10	6.1996e-10	
9.4790e-07	1.0732e+03	7.5198e-01	3.8011e-02	2.0911e-01	1.4558e-09	5.3957e-04	1.5013e-08	5.9565e-05	2.9116e-04	4.6427e-06	1.2577e-16	9.1590e-11	9.8418e-10	6.2904e-10	
9.9054e-07	1.0732e+03	7.4839e-01	3.7422e-02	2.1329e-01	1.4488e-09	5.3705e-04	1.5553e-08	6.0228e-05	2.9379e-04	4.5969e-06	1.2636e-16	9.2919e-11	9.9669e-10	6.3784e-10	
1.0332e-06	1.0732e+03	7.4490e-01	3.6864e-02	2.1734e-01	1.4421e-09	5.3461e-04	1.6085e-08	6.0859e-05	2.9627e-04	4.5538e-06	1.2693e-16	9.4206e-11	1.0088e-09	6.4635e-10	
1.0758e-06	1.0732e+03	7.4150e-01	3.6332e-02	2.2128e-01	1.4355e-09	5.3222e-04	1.6608e-08	6.1461e-05	2.9865e-04	4.5125e-06	1.2747e-16	9.5455e-11	1.0205e-09	6.5461e-10	
1.1185e-06	1.0732e+03	7.3818e-01	3.5825e-02	2.2510e-01	1.4290e-09	5.2989e-04	1.7125e-08	6.2034e-05	3.0090e-04	4.4741e-06	1.2798e-16	9.6667e-11	1.0319e-09	6.6262e-10	
1.1611e-06	1.0732e+03	7.3494e-01	3.5340e-02	2.2882e-01	1.4228e-09	5.2761e-04	1.7634e-08	6.2584e-05	3.0307e-04	4.4350e-06	1.2848e-16	9.7844e-11	1.0429e-09	6.7040e-10	
1.1909e-06	1.0732e+03	7.3273e-01	3.5015e-02	2.3136e-01	1.4185e-09	5.2605e-04	1.7985e-08	6.2952e-05	3.0452e-04	4.4107e-06	1.2882e-16	9.8647e-11	1.0505e-09	6.7570e-10	
1.2206e-06	1.0732e+03	7.3055e-01	3.4699e-02	2.3385e-01	1.4142e-09	5.2452e-04	1.8333e-08	6.3309e-05	3.0593e-04	4.3876e-06	1.2914e-16	9.9435e-11	1.0578e-09	6.8090e-10	
1.2504e-06	1.0732e+03	7.2841e-01	3.4391e-02	2.3630e-01	1.4101e-09	5.2301e-04	1.8677e-08	6.3657e-05	3.0729e-04	4.3632e-06	1.2947e-16	1.0021e-10	1.0651e-09	6.8601e-10	
1.2802e-06	1.0732e+03	7.2630e-01	3.4093e-02	2.3871e-01	1.4060e-09	5.2153e-04	1.9018e-08	6.3993e-05	3.0862e-04	4.3403e-06	1.2978e-16	1.0097e-10	1.0721e-09	6.9101e-10	
1.3100e-06	1.0732e+03	7.2423e-01	3.3803e-02	2.4107e-01	1.4020e-09	5.2007e-04	1.9356e-08	6.4320e-05	3.0991e-04	4.3180e-06	1.3009e-16	1.0171e-10	1.0791e-09	6.9593e-10	
1.3397e-06	1.0732e+03	7.2218e-01	3.3521e-02	2.4340e-01	1.3980e-09	5.1863e-04	1.9691e-08	6.4639e-05	3.1116e-04	4.2960e-06	1.3039e-16	1.0244e-10	1.0859e-09	7.0076e-10	
1.3695e-06	1.0732e+03	7.2017e-01	3.3246e-02	2.4568e-01	1.3941e-09	5.1721e-04	2.0022e-08	6.4948e-05	3.1238e-04	4.2748e-06	1.3068e-16	1.0316e-10	1.0927e-09	7.0550e-10	
1.3993e-06	1.0732e+03	7.1819e-01	3.2979e-02	2.4793e-01	1.3903e-09	5.1581e-04	2.0351e-08	6.5249e-05	3.1356e-04	4.2537e-06	1.3098e-16	1.0387e-10	1.0993e-09	7.1017e-10	
1.4291e-06	1.0732e+03	7.1624e-01	3.2719e-02	2.5014e-01	1.3865e-09	5.1443e-04	2.0677e-08	6.5541e-05	3.1472e-04	4.2337e-06	1.3126e-16	1.0457e-10	1.1057e-09	7.1475e-10	
1.4588e-06	1.0732e+03	7.1432e-01	3.2465e-02	2.5232e-01	1.3828e-09	5.1307e-04	2.0999e-08	6.5826e-05	3.1584e-04	4.2141e-06	1.3154e-16	1.0525e-10	1.1121e-09	7.1925e-10	
1.4886e-06	1.0732e+03	7.1242e-01	3.2217e-02	2.5447e-01	1.3791e-09	5.1173e-04	2.1319e-08	6.6103e-05	3.1693e-04	4.1944e-06	1.3181e-16	1.0592e-10	1.1184e-09	7.2369e-10	
1.5184e-06	1.0732e+03	7.1055e-01	3.1975e-02	2.5658e-01	1.3755e-09	5.1041e-04	2.1636e-08	6.6374e-05	3.1800e-04	4.1752e-06	1.3208e-16	1.0658e-10	1.1245e-09	7.2805e-10	
1.5481e-06	1.0732e+03	7.0871e-01	3.1739e-02	2.5866e-01	1.3719e-09	5.0911e-04	2.1951e-08	6.6636e-05	3.1903e-04	4.1575e-06	1.3235e-16	1.0724e-10	1.1306e-09	7.3234e-10	
1.5779e-06	1.0732e+03	7.0689e-01	3.1509e-02	2.6071e-01	1.3684e-09	5.0782e-04	2.2263e-08	6.6893e-05	3.2005e-04	4.1388e-06	1.3261e-16	1.0788e-10	1.1366e-09	7.3656e-10	
1.6077e-06	1.0732e+03	7.0509e-01	3.1284e-02	2.6272e-01	1.3649e-09	5.0655e-04	2.2572e-08	6.7142e-05	3.2103e-04	4.1223e-06	1.3286e-16	1.0851e-10	1.1424e-09	7.4072e-10	
1.6375e-06	1.0732e+03	7.0332e-01	3.1064e-02	2.6471e-01	1.3615e-09	5.0530e-04	2.2878e-08	6.7386e-05	3.2200e-04	4.1044e-06	1.3312e-16	1.0913e-10	1.1482e-09	7.4481e-10	
1.6672e-06	1.0732e+03	7.0158e-01	3.0849e-02	2.6668e-01	1.3581e-09	5.0406e-04	2.3182e-08	6.7624e-05	3.2294e-04	4.0876e-06	1.3337e-16	1.0974e-10	1.1539e-09	7.4884e-10	
1.6970e-06	1.0732e+03	6.9985e-01	3.0638e-02	2.6861e-01	1.3547e-09	5.0284e-04	2.3483e-08	6.7857e-05	3.2386e-04	4.0701e-06	1.3362e-16	1.1035e-10	1.1595e-09	7.5282e-10	
1.7268e-06	1.0732e+03	6.9815e-01	3.0432e-02	2.7052e-01	1.3514e-09	5.0164e-04	2.3782e-08	6.8082e-05	3.2475e-04	4.0547e-06	1.3386e-16	1.1094e-10	1.1650e-09	7.5673e-10	
1.7566e-06	1.0732e+03	6.9647e-01	3.0231e-02	2.7240e-01	1.3482e-09	5.0045e-04	2.4079e-08	6.8302e-05	3.2563e-04	4.0394e-06	1.3410e-16	1.1153e-10	1.1704e-09	7.6059e-10	
1.7863e-06	1.0732e+03	6.9481e-01	3.0034e-02	2.7426e-01	1.3450e-09	4.9927e-04	2.4373e-08	6.8518e-05	3.2648e-04	4.0236e-06	1.3434e-16	1.1211e-10	1.1758e-09	7.6439e-10	
1.8360e-06	1.0732e+03	6.9209e-01	2.9713e-02	2.7730e-01	1.3397e-09	4.9734e-04	2.4858e-08	6.8867e-05	3.2787e-04	3.9981e-06	1.3473e-16	1.1305e-10	1.1846e-09	7.7062e-10	
1.8857e-06	1.0732e+03	6.8942e-01	2.9404e-02	2.8028e-01	1.3345e-09	4.9545e-04	2.5337e-08	6.9202e-05	3.2921e-04	3.9738e-06	1.3511e-16	1.1398e-10	1.1931e-09	7.7670e-10	
1.9354e-06	1.0732e+03	6.8680e-01	2.9104e-02	2.8320e-01	1.3294e-09	4.9359e-04	2.5810e-08	6.9525e-05	3.3049e-04	3.9497e-06	1.3549e-16	1.1488e-10	1.2015e-09	7.8265e-10	
1.9851e-06	1.0732e+03	6.8424e-01	2.8814e-02	2.8605e-01	1.3245e-09	4.9177e-04	2.6277e-08	6.9836e-05	3.3174e-04	3.9270e-06	1.3586e-16	1.1577e-10	1.2097e-09	7.8847e-10	
2.0348e-06	1.0732e+03	6.8172e-01	2.8533e-02	2.8885e-01	1.3196e-09	4.8999e-04	2.6738e-08	7.0135e-05	3.3294e-04	3.9043e-06	1.3622e-16	1.1664e-10	1.2177e-09	7.9416e-10	
2.0844e-06	1.0732e+03	6.7925e-01	2.8260e-02	2.9159e-01	1.3148e-09	4.8823e-04	2.7193e-08	7.0424e-05	3.3409e-04	3.8829e-06	1.3658e-16	1.1748e-10	1.2255e-09	7.9973e-10	
2.1341e-06	1.0732e+03	6.7683e-01	2.7996e-02	2.9428e-01	1.3101e-09	4.8651e-04	2.7643e-08	7.0703e-05	3.3521e-04	3.8612e-06	1.3693e-16	1.1832e-10	1.2332e-09	8.0519e-10	
2.1838e-06	1.0732e+03	6.7445e-01	2.7739e-02	2.9692e-01	1.3055e-09	4.8482e-04	2.8087e-08	7.0971e-05	3.3630e-04	3.8411e-06	1.3728e-16	1.1913e-10	1.2407e-09	8.1054e-10	
2.2335e-06	1.0732e+03	6.7211e-01	2.7490e-02	2.9951e-01	1.3010e-09	4.8316e-04	2.8526e-08	7.1231e-05	3.3735e-04	3.8201e-06	1.3763e-16	1.1993e-10	1.2481e-09	8.1577e-10	
2.2832e-06	1.0732e+03	6.6981e-01	2.7247e-02	3.0205e-01	1.2965e-09	4.8153e-04	2.8959e-08	7.1480e-05	3.3836e-04	3.8018e-06	1.3796e-16	1.2071e-10	1.2553e-09	8.2091e-10	
2.3329e-06	1.0732e+03	6.6755e-01	2.7011e-02	3.0454e-01	1.2921e-09	4.7992e-04	2.9388e-08	7.1723e-05	3.3934e-04	3.7807e-06	1.3830e-16	1.2148e-10	1.2623e-09	8.2594e-10	
2.3826e-06	1.0732e+03	6.6533e-01	2.6782e-02	3.0699e-01	1.2878e-09	4.7834e-04	2.9811e-08	7.1956e-05	3.4030e-04	3.7630e-06	1.3863e-16	1.2223e-10	1.2693e-09	8.3088e-10	
2.4322e-06	1.0732e+03	6.6315e-01	2.6558e-02	3.0940e-01	1.2836e-09	4.7679e-04	3.0230e-08	7.2184e-05	3.4122e-04	3.7433e-06	1.3896e-16	1.2297e-10	1.2761e-09	8.3573e-10	
2.4819e-06	1.0732e+03	6.6100e-01	2.6340e-02	3.1176e-01	1.2795e-09	4.7526e-04	3.0644e-08	7.2399e-05	3.4211e-04	3.7290e-06	1.3928e-16	1.2370e-10	1.2827e-09	8.4049e-10	
2.5316e-06	1.0732e+03	6.5889e-01	2.6128e-02	3.1409e-01	1.2754e-09	4.7376e-04	3.1053e-08	7.2612e-05	3.4298e-04	3.7102e-06	1.3961e-16	1.2441e-10	1.2893e-09	8.4516e-10	
2.5813e-06	1.0732e+03	6.5681e-01	2.5921e-02	3.1637e-01	1.2713e-09	4.7228e-04	3.1458e-08	7.2817e-05	3.4383e-04	3.6922e-06	1.3993e-16	1.2511e-10	1.2957e-09	8.4975e-10	
2.6310e-06	1.0732e+03	6.5477e-01	2.5719e-02	3.1862e-01	1.2674e-09	4.7082e-04	3.1858e-08	7.3016e-05	3.4464e-04	3.6751e-06	1.4024e-16	1.2580e-10	1.3020e-09	8.5426e-10	
2.6807e-06	1.0732e+03	6.5275e-01	2.5522e-02	3.2084e-01	1.2635e-09	4.6939e-04	3.2255e-08	7.3207e-05	3.4544e-04	3.6594e-06	1.4055e-16	1.2647e-10	1.3082e-09	8.5869e-10	
2.7304e-06	1.0732e+03	6.5077e-01	2.5329e-02	3.2301e-01	1.2596e-09	4.6797e-04	3.2646e-08	7.3392e-05	3.4621e-04	3.6439e-06	1.4086e-16	1.2714e-10	1.3143e-09	8.6304e-10	
2.7800e-06	1.0732e+03	6.4881e-01	2.5142e-02	3.2516e-01	1.2558e-09	4.6658e-04	3.3033e-08	7.3572e-05	3.4697e-04	3.6285e-06	1.4117e-16	1.2779e-10	1.3203e-09	8.6732e-10	
2.8297e-06	1.0732e+03	6.4689e-01	2.4958e-02	3.2727e-01	1.2521e-09	4.6521e-04	3.3417e-08	7.3747e-05	3.4770e-04	3.6126e-06	1.4148e-16	1.2843e-10	1.3262e-09	8.7153e-10	
2.8794e-06	1.0732e+03	6.4499e-01	2.4778e-02	3.2934e-01	1.2484e-09	4.6386e-04	3.3796e-08	7.3916e-05	3.4841e-04	3.5978e-06	1.4178e-16	1.2907e-10	1.3320e-09	8.7567e-10	
2.9291e-06	1.0732e+03	6.4312e-01	2.4603e-02	3.3139e-01	1.2448e-09	4.6253e-04	3.4171e-08	7.4081e-05	3.4910e-04	3.5824e-06	1.4208e-16	1.2969e-10	1.3377e-09	8.7975e-10	
2.9788e-06	1.0732e+03	6.4127e-01	2.4431e-02	3.3341e-01	1.2412e-09	4.6121e-04	3.4543e-08	7.4238e-05	3.4977e-04	3.5697e-06	1.4238e-16	1.3030e-10	1.3433e-09	8.8375e-10	
3.0285e-06	1.0732e+03	6.3946e-01	2.4263e-02	3.3539e-01	1.2377e-09	4.5992e-04	3.4911e-08	7.4393e-05	3.5043e-04	3.5549e-06	1.4267e-16	1.3091e-10	1.3488e-09	8.8770e-10	
3.0782e-06	1.0732e+03	6.3767e-01	2.4099e-02	3.3735e-01	1.2342e-09	4.5864e-04	3.5275e-08	7.4543e-05	3.5107e-04	3.5401e-06	1.4297e-16	1.3150e-10	1.3542e-09	8.9159e-10	
3.1278e-06	1.0732e+03	6.3590e-01	2.3937e-02	3.3928e-01	1.2308e-09	4.5738e-04	3.5636e-08	7.4689e-05	3.5169e-04	3.5268e-06	1.4326e-16	1.3208e-10	1.3595e-09	8.9541e-10	
3.1775e-06	1.0732e+03	6.3415e-01	2.3780e-02	3.4118e-01	1.2274e-09	4.5613e-04	3.5993e-08	7.4831e-05	3.5229e-04	3.5120e-06	1.4356e-16	1.3266e-10	1.3648e-09	8.9918e-10	
3.2272e-06	1.0732e+03	6.3243e-01	2.3625e-02	3.4306e-01	1.2241e-09	4.5491e-04	3.6346e-08	7.4967e-05	3.5289e-04	3.4998e-06	1.4385e-16	1.3323e-10	1.3700e-09	9.0289e-10	
3.2769e-06	1.0732e+03	6.3074e-01	2.3474e-02	3.4491e-01	1.2208e-09	4.5369e-04	3.6697e-08	7.5099e-05	3.5346e-04	3.4880e-06	1.4413e-16	1.3379e-10	1.3751e-09	9.0654e-10	
3.3266e-06	1.0732e+03	6.2906e-01	2.3325e-02	3.4673e-01	1.2176e-09	4.5250e-04	3.7044e-08	7.5228e-05	3.5402e-04	3.4747e-06	1.4442e-16	1.3434e-10	1.3801e-09	9.1015e-10	
3.3763e-06	1.0732e+03	6.2741e-01	2.3180e-02	3.4853e-01	1.2143e-09	4.5132e-04	3.7387e-08	7.5354e-05	3.5457e-04	3.4617e-06	1.4470e-16	1.3488e-10	1.3850e-09	9.1370e-10	
3.4260e-06	1.0732e+03	6.2577e-01	2.3037e-02	3.5031e-01	1.2112e-09	4.5015e-04	3.7726e-08	7.5476e-05	3.5511e-04	3.4490e-06	1.4499e-16	1.3542e-10	1.3899e-09	9.1720e-10	
3.4756e-06	1.0732e+03	6.2416e-01	2.2897e-02	3.5206e-01	1.2081e-09	4.4900e-04	3.8065e-08	7.5593e-05	3.5563e-04	3.4379e-06	1.4527e-16	1.3594e-10	1.3947e-09	9.2065e-10	
3.5523e-06	1.0732e+03	6.2171e-01	2.2686e-02	3.5472e-01	1.2033e-09	4.4725e-04	3.8578e-08	7.5769e-05	3.5641e-04	3.4201e-06	1.4570e-16	1.3674e-10	1.4020e-09	9.2588e-10	
3.6290e-06	1.0732e+03	6.1931e-01	2.2480e-02	3.5733e-01	1.1987e-09	4.4554e-04	3.9083e-08	7.5937e-05	3.5716e-04	3.4017e-06	1.4613e-16	1.3753e-10	1.4091e-09	9.3100e-10	
3.7056e-06	1.0732e+03	6.1695e-01	2.2281e-02	3.5988e-01	1.1941e-09	4.4386e-04	3.9583e-08	7.6098e-05	3.5789e-04	3.3849e-06	1.4655e-16	1.3830e-10	1.4161e-09	9.3601e-10	
3.7823e-06	1.0732e+03	6.1464e-01	2.2087e-02	3.6239e-01	1.1896e-09	4.4220e-04	4.0076e-08	7.6252e-05	3.5859e-04	3.3677e-06	1.4698e-16	1.3905e-10	1.4229e-09	9.4092e-10	
3.8589e-06	1.0732e+03	6.1237e-01	2.1898e-02	3.6486e-01	1.1852e-09	4.4058e-04	4.0562e-08	7.6400e-05	3.5926e-04	3.3512e-06	1.4740e-16	1.3978e-10	1.4296e-09	9.4573e-10	
3.9356e-06	1.0732e+03	6.1013e-01	2.1714e-02	3.6727e-01	1.1809e-09	4.3899e-04	4.1041e-08	7.6542e-05	3.5991e-04	3.3339e-06	1.4782e-16	1.4051e-10	1.4362e-09	9.5045e-10	
4.0122e-06	1.0732e+03	6.0794e-01	2.1535e-02	3.6965e-01	1.1766e-09	4.3742e-04	4.1515e-08	7.6677e-05	3.6054e-04	3.3181e-06	1.4823e-16	1.4122e-10	1.4426e-09	9.5508e-10	
4.0889e-06	1.0732e+03	6.0579e-01	2.1360e-02	3.7198e-01	1.1725e-09	4.3588e-04	4.1982e-08	7.6807e-05	3.6115e-04	3.3033e-06	1.4864e-16	1.4191e-10	1.4489e-09	9.5961e-10	
4.1655e-06	1.0732e+03	6.0367e-01	2.1189e-02	3.7427e-01	1.1684e-09	4.3436e-04	4.2442e-08	7.6931e-05	3.6174e-04	3.2871e-06	1.4906e-16	1.4259e-10	1.4551e-09	9.6406e-10	
4.2422e-06	1.0732e+03	6.0158e-01	2.1023e-02	3.7652e-01	1.1643e-09	4.3287e-04	4.2897e-08	7.7050e-05	3.6231e-04	3.2732e-06	1.4946e-16	1.4326e-10	1.4612e-09	9.6843e-10	
4.3189e-06	1.0732e+03	5.9953e-01	2.0861e-02	3.7873e-01	1.1604e-09	4.3141e-04	4.3346e-08	7.7165e-05	3.6286e-04	3.2579e-06	1.4987e-16	1.4392e-10	1.4671e-09	9.7272e-10	
4.3955e-06	1.0732e+03	5.9752e-01	2.0702e-02	3.8090e-01	1.1564e-09	4.2997e-04	4.3790e-08	7.7274e-05	3.6339e-04	3.2443e-06	1.5027e-16	1.4457e-10	1.4730e-09	9.7693e-10	
4.4722e-06	1.0732e+03	5.9554e-01	2.0547e-02	3.8304e-01	1.1526e-09	4.2855e-04	4.4227e-08	7.7379e-05	3.6390e-04	3.2297e-06	1.5067e-16	1.4520e-10	1.4787e-09	9.8107e-10	
4.5488e-06	1.0732e+03	5.9358e-01	2.0396e-02	3.8515e-01	1.1488e-09	4.2715e-04	4.4660e-08	7.7479e-05	3.6440e-04	3.2165e-06	1.5107e-16	1.4582e-10	1.4843e-09	9.8513e-10	
